EVENT_ID,COUNTY_NAME,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,CZ_TIMEZONE,CZ_FIPS,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR
1051721,DAVIESS CO.,OWENSBORO,2022-09-03,1734,CST-6,59,(OWB)OWENSBORO ARPT,2022-09-03,2030,37.77,-87.1566,37.7727,-87.18,2022
1058148,SHELBY CO.,HATTON,2022-09-03,2000,EST-5,211,HATTON,2022-09-03,2200,38.2265,-85.0065,38.2257,-85.0065,2022
1058149,FRANKLIN CO.,BENSON,2022-09-03,2015,EST-5,73,BENSON,2022-09-03,2200,38.2123,-84.9797,38.212,-84.9794,2022
1058152,TAYLOR CO.,SALOMA,2022-09-05,1803,EST-5,217,SALOMA,2022-09-05,2003,37.424,-85.4061,37.4242,-85.4057,2022
1058153,TAYLOR CO.,MAC,2022-09-05,1833,EST-5,217,MAC,2022-09-05,2033,37.4143,-85.4957,37.4139,-85.4959,2022
1058154,BARREN CO.,EIGHTY EIGHT,2022-09-06,1653,CST-6,9,EIGHTY EIGHT,2022-09-06,1853,36.9252,-85.8055,36.9242,-85.8043,2022
1071167,GRAYSON CO.,MEREDITH,2023-01-03,0250,CST-6,85,PEONIA,2023-01-03,0450,37.4259,-86.2791,37.428,-86.2795,2023
1071168,GRAYSON CO.,SKAGGSTOWN,2023-01-03,0250,CST-6,85,SKAGGSTOWN,2023-01-03,0450,37.45,-86.18,37.4498,-86.1784,2023
1071169,GRAYSON CO.,PEONIA,2023-01-03,0400,CST-6,85,PEONIA,2023-01-03,0600,37.43,-86.28,37.4302,-86.2793,2023
1071170,GRAYSON CO.,SKAGGSTOWN,2023-01-03,0400,CST-6,85,SKAGGSTOWN,2023-01-03,0600,37.4608,-86.1788,37.4614,-86.1787,2023
1070805,CALLOWAY CO.,POTTERTOWN,2023-01-03,0443,CST-6,35,STELLA,2023-01-03,0800,36.62,-88.21,36.6391,-88.3669,2023
1070812,TRIGG CO.,TRIGG FURNACE,2023-01-03,0447,CST-6,221,CANTON,2023-01-03,0800,36.8918,-87.9421,36.7998,-87.9291,2023
1070818,CHRISTIAN CO.,PEEDEE,2023-01-03,0456,CST-6,47,MASONVILLE,2023-01-03,0830,36.7845,-87.6386,36.7648,-87.4567,2023
1071178,OHIO CO.,TAYLOR MINES,2023-01-03,0500,CST-6,183,TAYLOR MINES,2023-01-03,0700,37.3601,-86.8769,37.36,-86.8789,2023
1071179,OHIO CO.,BEAVER DAM,2023-01-03,0500,CST-6,183,BEAVER DAM,2023-01-03,0700,37.4017,-86.875,37.4016,-86.8768,2023
1070820,MUHLENBERG CO.,CENTRAL CITY,2023-01-03,0507,CST-6,177,BEECH CREEK,2023-01-03,0845,37.2951,-87.126,37.1688,-87.0572,2023
1071171,NELSON CO.,NELSONVILLE,2023-01-03,0515,EST-5,179,NELSONVILLE,2023-01-03,0715,37.731,-85.6297,37.7316,-85.6292,2023
1071173,NELSON CO.,BLOOMFIELD,2023-01-03,0515,EST-5,179,BLOOMFIELD,2023-01-03,0715,37.8819,-85.3037,37.882,-85.3032,2023
1071175,HARDIN CO.,GAITHERS,2023-01-03,0520,EST-5,93,GAITHERS,2023-01-03,0720,37.6499,-85.9029,37.65,-85.9021,2023
1071174,HARDIN CO.,EASTVIEW,2023-01-03,0520,EST-5,93,EASTVIEW,2023-01-03,0720,37.5708,-86.0408,37.5689,-86.046,2023
1071184,BRECKINRIDGE CO.,HIGH PLAINS,2023-01-03,0520,CST-6,27,BEWLEYVILLE,2023-01-03,0720,37.77,-86.19,37.8406,-86.2705,2023
1071182,BRECKINRIDGE CO.,FAIRFIELD,2023-01-03,0520,CST-6,27,FAIRFIELD,2023-01-03,0720,37.6672,-86.2875,37.6673,-86.2869,2023
1071176,HARDIN CO.,TUNNEL HILL,2023-01-03,0520,EST-5,93,TUNNEL HILL,2023-01-03,0720,37.6819,-85.7918,37.6831,-85.788,2023
1071264,WARREN CO.,BROWNING,2023-01-03,0530,CST-6,227,BROWNING,2023-01-03,0730,36.9608,-86.6064,36.9632,-86.6081,2023
1071266,BUTLER CO.,BOSTON,2023-01-03,0540,CST-6,31,BOSTON,2023-01-03,0740,37.0798,-86.7922,37.0798,-86.7917,2023
1071267,MEADE CO.,MULDRAUGH,2023-01-03,0640,EST-5,163,MULDRAUGH,2023-01-03,0840,37.8897,-86.0454,37.8904,-86.046,2023
1071269,MEADE CO.,MULDRAUGH,2023-01-03,0640,EST-5,163,MULDRAUGH,2023-01-03,0840,37.9426,-85.9944,37.9427,-85.9941,2023
1071309,BULLITT CO.,MT WASHINGTON,2023-01-03,0700,EST-5,29,HUBERS,2023-01-03,1021,38.05,-85.54,38.035,-85.7356,2023
1071274,BULLITT CO.,BROOKS,2023-01-03,0700,EST-5,29,BROOKS,2023-01-03,0900,38.0776,-85.6864,38.0772,-85.6853,2023
1071271,BULLITT CO.,MT WASHINGTON,2023-01-03,0700,EST-5,29,MT WASHINGTON,2023-01-03,0900,38.0485,-85.5756,38.0493,-85.5773,2023
1071270,BULLITT CO.,HUBERS,2023-01-03,0700,EST-5,29,HUBERS,2023-01-03,0900,38.0409,-85.7109,38.0407,-85.7109,2023
1071289,JEFFERSON CO.,SMYRNA,2023-01-03,0715,EST-5,111,SMYRNA,2023-01-03,0915,38.1282,-85.6292,38.1282,-85.6289,2023
1071290,JEFFERSON CO.,HIGHVIEW,2023-01-03,0715,EST-5,111,HIGHVIEW,2023-01-03,0915,38.16,-85.64,38.1605,-85.6395,2023
1071302,HARRISON CO.,SYLVANDELL,2023-01-03,0829,EST-5,97,HARRISON CO ARPT,2023-01-03,1029,38.4719,-84.183,38.3611,-84.2593,2023
1071303,FAYETTE CO.,VILEY,2023-01-03,0830,EST-5,67,GREENDALE,2023-01-03,1030,38.0832,-84.555,38.0969,-84.4824,2023
1071305,BOURBON CO.,ELIZABETH STATION,2023-01-03,0831,EST-5,17,MILLERSBURG,2023-01-03,1031,38.2356,-84.3463,38.2874,-84.1833,2023
1071307,SPENCER CO.,ELK CREEK,2023-01-03,0840,EST-5,215,YODER,2023-01-03,1040,38.069,-85.4054,38.0713,-85.3119,2023
1063421,ROBERTSON CO.,PIQUA,2023-01-03,0900,EST-5,201,PIQUA,2023-01-03,1000,38.4629,-84.0744,38.473,-84.0747,2023
1063965,PENDLETON CO.,MARCUS,2023-01-03,0900,EST-5,191,MARCUS,2023-01-03,1000,38.5876,-84.4649,38.5845,-84.461,2023
1063423,OWEN CO.,TACKETTS MILL,2023-01-03,0900,EST-5,187,TACKETTS MILL,2023-01-03,1000,38.3673,-84.7951,38.3725,-84.7753,2023
1063966,PENDLETON CO.,FOUR OAKS,2023-01-03,0915,EST-5,191,FOUR OAKS,2023-01-03,1015,38.61,-84.3075,38.6103,-84.3047,2023
1071308,JEFFERSON CO.,BECKLEY,2023-01-03,0940,EST-5,111,EASTWOOD,2023-01-03,1140,38.2331,-85.478,38.2366,-85.4573,2023
1063967,GRANT CO.,CORDOVA,2023-01-03,0945,EST-5,81,CORDOVA,2023-01-03,1045,38.54,-84.54,38.548,-84.5401,2023
1064550,GRANT CO.,CORDOVA,2023-01-03,0945,EST-5,81,CORDOVA,2023-01-03,1100,38.55,-84.54,38.5541,-84.5395,2023
1063970,PENDLETON CO.,FOUR OAKS,2023-01-03,0945,EST-5,191,FOUR OAKS,2023-01-03,1045,38.59,-84.32,38.5922,-84.3177,2023
1063969,GRANT CO.,DOWINGSVILLE,2023-01-03,0945,EST-5,81,DOWINGSVILLE,2023-01-03,1045,38.6624,-84.7136,38.6658,-84.71,2023
1063427,OWEN CO.,GRATZ,2023-01-03,1000,EST-5,187,GRATZ,2023-01-03,1100,38.4666,-84.9284,38.466,-84.9173,2023
1063434,BRACKEN CO.,MILFORD,2023-01-03,1000,EST-5,23,MILFORD,2023-01-03,1130,38.5678,-84.1676,38.5759,-84.1816,2023
1078729,MCCRACKEN CO.,FREMONT,2023-02-16,0400,CST-6,145,OAKS,2023-02-16,0845,36.97,-88.62,36.9334,-88.5579,2023
1075680,DAVIESS CO.,UTICA,2023-02-16,0710,CST-6,59,MASONVILLE,2023-02-16,0950,37.5938,-87.1533,37.7007,-87.0688,2023
1082501,BRECKINRIDGE CO.,BURAS,2023-02-16,0726,CST-6,27,BURAS,2023-02-16,0926,37.6902,-86.2957,37.6904,-86.2953,2023
1082502,BRECKINRIDGE CO.,MC QUADY,2023-02-16,0745,CST-6,27,MC QUADY,2023-02-16,1045,37.7254,-86.5242,37.7254,-86.5235,2023
1082504,BULLITT CO.,SMITHVILLE,2023-02-16,0914,EST-5,29,SMITHVILLE,2023-02-16,1114,38.015,-85.5139,38.0145,-85.5099,2023
1075681,CALDWELL CO.,FREDONIA,2023-02-16,0930,CST-6,33,FREDONIA,2023-02-16,1100,37.22,-88.07,37.2005,-88.0718,2023
1075682,WEBSTER CO.,DIXON,2023-02-16,0945,CST-6,233,DIXON,2023-02-16,1115,37.52,-87.67,37.5364,-87.701,2023
1082505,BULLITT CO.,LIMESTONE,2023-02-16,1015,EST-5,29,LIMESTONE,2023-02-16,1115,37.9311,-85.6684,37.9313,-85.6679,2023
1082513,TAYLOR CO.,CAMPBELLSVILLE ARPT,2023-02-16,1210,EST-5,217,CAMPBELLSVILLE ARPT,2023-02-16,1410,37.3447,-85.3349,37.3452,-85.3342,2023
1075684,CHRISTIAN CO.,GARRETSBURG,2023-02-16,1212,CST-6,47,EDGOTEN,2023-02-16,1345,36.6522,-87.5313,36.6548,-87.4107,2023
1082515,BULLITT CO.,BARDSTOWN JCT,2023-02-16,1230,EST-5,29,BARDSTOWN JCT,2023-02-16,1430,37.9315,-85.7031,37.9314,-85.7024,2023
1082516,BULLITT CO.,CLERMONT,2023-02-16,1240,EST-5,29,CLERMONT,2023-02-16,1440,37.9217,-85.6438,37.9205,-85.6411,2023
1082517,BULLITT CO.,SOLITUDE,2023-02-16,1245,EST-5,29,SOLITUDE,2023-02-16,1445,37.9737,-85.5439,37.9738,-85.542,2023
1082518,HART CO.,PRICEVILLE,2023-02-16,1300,CST-6,99,PRICEVILLE,2023-02-16,1500,37.3506,-85.9664,37.3505,-85.9655,2023
1082519,LARUE CO.,BUFFALO,2023-02-16,1422,EST-5,123,BUFFALO,2023-02-16,1622,37.5094,-85.7013,37.509,-85.7011,2023
1083323,MAGOFFIN CO.,SALYERSVILLE,2023-02-16,2015,EST-5,153,SALYERSVILLE,2023-02-16,2215,37.7472,-83.068,37.7473,-83.0681,2023
1082940,CARLISLE CO.,ARLINGTON,2023-03-03,0600,CST-6,39,ARLINGTON,2023-03-03,1100,36.78,-89.02,36.786,-88.9536,2023
1082949,HENDERSON CO.,HENDERSON,2023-03-03,0600,CST-6,101,HENDERSON,2023-03-03,1200,37.83,-87.58,37.8271,-87.5858,2023
1082941,MCCRACKEN CO.,FUTRELL,2023-03-03,0600,CST-6,145,ST JOHNS,2023-03-03,1100,37.07,-88.64,36.965,-88.6721,2023
1082942,FULTON CO.,CAYCE,2023-03-03,0630,CST-6,75,CAYCE,2023-03-03,1130,36.5358,-88.9882,36.5598,-88.9849,2023
1082944,BALLARD CO.,LOVELACEVILLE,2023-03-03,0715,CST-6,7,GAGE,2023-03-03,1115,37.0134,-88.82,37.0011,-88.8725,2023
1082934,MARSHALL CO.,BENTON,2023-03-03,0730,CST-6,157,DOGTOWN,2023-03-03,1030,36.8818,-88.377,36.8737,-88.3185,2023
1082945,HICKMAN CO.,FULHAM,2023-03-03,0730,CST-6,105,CROLEY,2023-03-03,1230,36.6458,-88.8631,36.5885,-88.9327,2023
1082947,LYON CO.,KUTTAWA,2023-03-03,0800,CST-6,143,KUTTAWA,2023-03-03,1100,37.099,-88.12,37.101,-88.0922,2023
1085394,UNION CO.,UNIONTOWN,2023-03-03,1000,CST-6,225,BOXVILLE,2023-03-03,1230,37.77,-87.93,37.6549,-87.8345,2023
1082943,MARSHALL CO.,CALVERT CITY,2023-03-03,1018,CST-6,157,PALMA,2023-03-03,1130,36.9993,-88.3885,36.9968,-88.3564,2023
1085393,WEBSTER CO.,PROVIDENCE,2023-03-03,1100,CST-6,233,CLAY,2023-03-03,1400,37.4,-87.77,37.48,-87.83,2023
1084604,GRAVES CO.,SEDALIA,2023-03-24,2000,CST-6,83,SYMSONIA,2023-03-25,0100,36.6193,-88.5617,36.92,-88.52,2023
1085398,MARSHALL CO.,OAK LEVEL,2023-03-24,2100,CST-6,157,HARVY,2023-03-25,0100,36.8385,-88.4664,36.8146,-88.4482,2023
1084605,CALLOWAY CO.,MURRAY,2023-03-24,2121,CST-6,35,MURRAY,2023-03-25,0100,36.649,-88.32,36.62,-88.3561,2023
1084606,HOPKINS CO.,HANSON,2023-03-24,2204,CST-6,107,NORTONVILLE,2023-03-25,0100,37.42,-87.48,37.2,-87.47,2023
1093986,LAUREL CO.,LONDON,2023-05-09,0250,EST-5,125,LONDON,2023-05-09,0415,37.1445,-84.0817,37.1443,-84.0831,2023
1093987,LAUREL CO.,EAST BERNSTADT,2023-05-09,0340,EST-5,125,EAST BERNSTADT,2023-05-09,0415,37.1871,-84.1202,37.1882,-84.1191,2023
1102490,CALLOWAY CO.,KIRKSEY,2023-06-18,2314,CST-6,35,COPELAND,2023-06-19,0130,36.7,-88.41,36.7125,-88.4076,2023
1119261,JEFFERSON CO.,SMYRNA,2023-06-19,1800,EST-5,111,SMYRNA,2023-06-19,1900,38.0988,-85.6466,38.0989,-85.6453,2023
1115236,HARDIN CO.,GAITHERS,2023-06-25,1010,EST-5,93,GAITHERS,2023-06-25,1210,37.6582,-85.9006,37.6582,-85.9004,2023
1119188,HANCOCK CO.,LEWISPORT,2023-06-29,0845,CST-6,91,LEWISPORT,2023-06-29,1045,37.9342,-86.914,37.9283,-86.9097,2023
1102484,DAVIESS CO.,DERMOT,2023-06-29,0900,CST-6,59,HABIT,2023-06-29,1400,37.74,-87.03,37.7052,-86.977,2023
1119190,SIMPSON CO.,PRICES MILL,2023-06-29,1105,CST-6,213,PRICES MILL,2023-06-29,1105,36.68,-86.73,36.6812,-86.7327,2023
1124113,WHITLEY CO.,HIGHLAND PARK,2023-07-09,0000,EST-5,235,HIGHLAND PARK,2023-07-09,0400,36.7412,-84.1537,36.7415,-84.154,2023
1128824,JEFFERSON CO.,AVOCA,2023-07-18,1815,EST-5,111,BECKLEY,2023-07-18,2015,38.2566,-85.486,38.2563,-85.4849,2023
1128825,JEFFERSON CO.,MIDDLETOWN,2023-07-18,1835,EST-5,111,MIDDLETOWN,2023-07-18,2035,38.2584,-85.5365,38.2599,-85.537,2023
1128827,SHELBY CO.,MONTCLAIR,2023-07-18,1855,EST-5,211,MONTCLAIR,2023-07-18,2055,38.218,-85.3032,38.2185,-85.3006,2023
1128831,MARION CO.,GANDERTOWN,2023-07-18,1859,EST-5,155,GANDERTOWN,2023-07-18,2059,37.7104,-85.3872,37.7103,-85.3865,2023
1116248,CAMPBELL CO.,ONEONTA,2023-07-18,1945,EST-5,37,ONEONTA,2023-07-18,2045,38.97,-84.31,38.9715,-84.3039,2023
1116250,KENTON CO.,SOUTH FT MITCHELL,2023-07-18,1945,EST-5,117,SOUTH FT MITCHELL,2023-07-18,2045,39.01,-84.56,38.9986,-84.5637,2023
1102154,GRAVES CO.,LOWES,2023-07-19,0056,CST-6,83,BOAZ,2023-07-19,1500,36.9107,-88.8084,36.9077,-88.5464,2023
1102165,CALLOWAY CO.,LYNN GROVE,2023-07-19,0356,CST-6,35,BACKUSBURG,2023-07-19,1500,36.5421,-88.43,36.7093,-88.4672,2023
1102183,FULTON CO.,ANNA LYNNE,2023-07-19,0430,CST-6,75,HICKMAN,2023-07-19,1300,36.55,-89.25,36.587,-89.1945,2023
1102181,CARLISLE CO.,ARLINGTON,2023-07-19,0445,CST-6,39,MILBURN,2023-07-19,1500,36.7698,-89.0328,36.7984,-88.8336,2023
1102170,HICKMAN CO.,BEULAH,2023-07-19,0538,CST-6,105,BEELERTON,2023-07-19,1500,36.7125,-88.8203,36.5886,-88.8111,2023
1102172,MCCRACKEN CO.,OAKS,2023-07-19,0625,CST-6,145,CAMMELIA,2023-07-19,1500,36.9583,-88.5294,36.9853,-88.8098,2023
1102178,BALLARD CO.,KEVIL,2023-07-19,0629,CST-6,7,MONKEYS EYEBROW,2023-07-19,1500,37.08,-88.9,37.1955,-88.9722,2023
1102185,MARSHALL CO.,GILBERTSVILLE ARPT,2023-07-19,0830,CST-6,157,TATUMSVILLE,2023-07-19,1200,37.0119,-88.2971,36.9114,-88.246,2023
1108789,BALLARD CO.,WICKLIFFE,2023-07-24,1350,CST-6,7,BLANDVILLE,2023-07-24,1450,36.97,-89.08,36.95,-88.95,2023
1108793,CALDWELL CO.,PRINCETON,2023-07-24,1455,CST-6,33,PRINCETON,2023-07-24,1550,37.0995,-87.8957,37.1405,-87.8957,2023
1117240,BOONE CO.,BULLITTSVILLE,2023-07-27,2215,EST-5,15,BULLITTSVILLE,2023-07-27,2315,39.0835,-84.7238,39.0869,-84.7241,2023
1128926,HARRISON CO.,CYNTHIANA,2023-07-27,2305,EST-5,97,CYNTHIANA,2023-07-28,0005,38.3946,-84.2851,38.3951,-84.2837,2023
1128927,HARRISON CO.,CLAYSVILLE,2023-07-27,2328,EST-5,97,CLAYSVILLE,2023-07-28,0028,38.5002,-84.2098,38.5003,-84.2076,2023
1128929,NICHOLAS CO.,HOOKTOWN,2023-07-27,2348,EST-5,181,HOOKTOWN,2023-07-28,0030,38.3603,-84.1481,38.3601,-84.1469,2023
1128930,MARION CO.,NURKES SPG,2023-07-29,2020,EST-5,155,NURKES SPG,2023-07-29,2220,37.6425,-85.2931,37.6433,-85.2927,2023
1128931,MARION CO.,LEBANON,2023-07-29,2030,EST-5,155,LEBANON,2023-07-29,2230,37.6109,-85.2541,37.6114,-85.2524,2023
1128932,MARION CO.,NURKES SPG,2023-07-29,2110,EST-5,155,NURKES SPG,2023-07-29,2230,37.6242,-85.3075,37.624,-85.3062,2023
1121608,FULTON CO.,HICKMAN,2023-08-03,0904,CST-6,75,DODD,2023-08-03,1030,36.5638,-89.1857,36.5661,-89.1542,2023
1122681,FULTON CO.,CAYCE,2023-08-04,0449,CST-6,75,STATE LINE,2023-08-04,1100,36.5683,-89.0403,36.5193,-89.1489,2023
1122686,HICKMAN CO.,GREENVILLE CROSSING,2023-08-04,0800,CST-6,105,CLINTON,2023-08-04,1130,36.6496,-89.0594,36.6647,-89.0122,2023
1128432,HICKMAN CO.,BEULAH,2023-08-05,0530,CST-6,105,BEULAH,2023-08-05,1030,36.77,-88.85,36.7441,-88.8679,2023
1122731,GRAVES CO.,WINGO,2023-08-12,0900,CST-6,83,WINGO,2023-08-12,1000,36.6295,-88.7555,36.6705,-88.7555,2023
1122732,CALLOWAY CO.,MURRAY,2023-08-12,0920,CST-6,35,MURRAY,2023-08-12,1115,36.5791,-88.269,36.5933,-88.3338,2023
1126961,HENDERSON CO.,HENDERSON,2023-08-26,0314,CST-6,101,HENDERSON,2023-08-26,0500,37.83,-87.6167,37.8773,-87.5599,2023
1126965,CALDWELL CO.,PRINCETON,2023-08-27,0530,CST-6,33,PRINCETON,2023-08-27,1030,37.0995,-87.8957,37.1405,-87.8957,2023
1126968,CHRISTIAN CO.,HERNDON,2023-08-27,0830,CST-6,47,FIDELIO,2023-08-27,1000,36.73,-87.57,36.7387,-87.4277,2023
1126970,TODD CO.,GUTHRIE,2023-08-27,1100,CST-6,219,GUTHRIE,2023-08-27,1200,36.65,-87.17,36.6454,-87.211,2023
1133994,CHRISTIAN CO.,CROFTON,2023-09-05,1730,CST-6,47,FRUIT HILL,2023-09-05,2200,36.9886,-87.4031,37.0058,-87.3889,2023
1139018,BELL CO.,MIDDLESBORO,2023-09-10,2000,EST-5,13,MIDDLESBORO,2023-09-10,2230,36.608,-83.7066,36.6076,-83.7124,2023
1139020,BELL CO.,BINGHAMTON,2023-09-10,2000,EST-5,13,BINGHAMTON,2023-09-10,2230,36.624,-83.7048,36.6229,-83.705,2023
1139022,BELL CO.,MIDDLESBORO,2023-09-10,2000,EST-5,13,MIDDLESBORO,2023-09-10,2230,36.612,-83.7074,36.6116,-83.7072,2023
1133996,CHRISTIAN CO.,HOPKINSVILLE,2023-09-28,0536,CST-6,47,HOPKINSVILLE,2023-09-28,0940,36.85,-87.5162,36.8211,-87.48,2023
1137218,TODD CO.,TRESS SHOP,2023-09-28,0930,CST-6,219,TRESS SHOP,2023-09-28,1115,36.8287,-87.2015,36.8443,-87.256,2023
1156474,CARTER CO.,ROSE HILL,2024-02-28,0830,EST-5,43,LAWTON,2024-02-28,1051,38.3168,-83.2266,38.2815,-83.2194,2024
1156475,CARTER CO.,COUNTS XRDS,2024-02-28,0925,EST-5,43,GRAHN,2024-02-28,1051,38.3199,-83.1077,38.3002,-83.0976,2024
1165562,HENDERSON CO.,WEAVERTON,2024-03-05,1900,CST-6,101,WEAVERTON,2024-03-05,2130,37.8055,-87.5831,37.8166,-87.5492,2024
1176922,OLDHAM CO.,LA GRANGE,2024-04-15,2020,EST-5,185,BALLARDSVILLE,2024-04-15,2040,38.4019,-85.3578,38.3785,-85.3398,2024
1189061,LARUE CO.,ATHERTONVILLE,2024-05-03,1700,EST-5,123,ATHERTONVILLE,2024-05-03,1800,37.6132,-85.6359,37.6127,-85.6348,2024
1176904,CARTER CO.,GRAYSON,2024-05-06,1820,EST-5,43,GRAYSON,2024-05-06,2115,38.3249,-82.9605,38.3174,-82.9382,2024
1176905,CARTER CO.,BEECH GROVE,2024-05-06,1830,EST-5,43,BEECH GROVE,2024-05-06,2115,38.307,-82.9301,38.2971,-82.9258,2024
1176906,GREENUP CO.,ARGILLITE,2024-05-06,1835,EST-5,89,PALMYRA,2024-05-06,2145,38.4879,-82.8371,38.4597,-82.8518,2024
1176907,BOYD CO.,RUSH,2024-05-06,1940,EST-5,19,RUSH,2024-05-06,2145,38.3349,-82.7817,38.3356,-82.7817,2024
1176908,LAWRENCE CO.,PEACH ORCHARD,2024-05-06,1940,EST-5,127,PATRICK,2024-05-06,2230,37.9394,-82.6315,37.9064,-82.6498,2024
1184016,TODD CO.,GUTHRIE,2024-05-08,0730,CST-6,219,GUTHRIE,2024-05-08,0930,36.6542,-87.1491,36.6523,-87.1835,2024
1183969,HENDERSON CO.,DIXIE,2024-05-08,1450,CST-6,101,DIXIE,2024-05-08,1830,37.6414,-87.7328,37.6583,-87.7417,2024
1184049,TRIGG CO.,CALEDONIA,2024-05-08,1515,CST-6,221,CADIZ,2024-05-09,0300,36.7826,-87.713,36.8829,-87.7945,2024
1183973,UNION CO.,HENSHAW,2024-05-08,1620,CST-6,225,HENSHAW,2024-05-08,2130,37.6014,-88.0782,37.6329,-88.0636,2024
1184087,CHRISTIAN CO.,GAINSVILLE,2024-05-08,1930,CST-6,47,GRACEY,2024-05-09,0300,36.9097,-87.4493,36.8723,-87.6565,2024
1188682,LOGAN CO.,ADAIRVILLE,2024-05-08,2111,CST-6,141,ADAIRVILLE,2024-05-09,0311,36.6554,-86.8407,36.653,-86.8368,2024
1188683,LOGAN CO.,SCHLEY,2024-05-08,2114,CST-6,141,SCHLEY,2024-05-09,0314,36.6662,-86.8987,36.6685,-86.8966,2024
1188684,LOGAN CO.,RUSSELLVILLE,2024-05-09,0100,CST-6,141,RUSSELLVILLE,2024-05-09,0400,36.8473,-86.8871,36.8484,-86.8817,2024
1188685,LOGAN CO.,AUBURN,2024-05-09,0100,CST-6,141,AUBURN,2024-05-09,0300,36.8884,-86.7098,36.8892,-86.7087,2024
1188687,ALLEN CO.,FOREST SPGS,2024-05-09,0230,CST-6,3,FOREST SPGS,2024-05-09,0430,36.67,-86.21,36.6697,-86.2087,2024
1188688,ALLEN CO.,PETROLEUM,2024-05-09,0330,CST-6,3,PETROLEUM,2024-05-09,0630,36.7024,-86.2497,36.7042,-86.2479,2024
1188689,SIMPSON CO.,FRANKLIN,2024-05-09,0345,CST-6,213,FRANKLIN,2024-05-09,0645,36.7388,-86.546,36.7381,-86.545,2024
1182122,CALLOWAY CO.,NEW CONCORD,2024-05-14,1440,CST-6,35,NEW CONCORD,2024-05-14,1620,36.5779,-88.1761,36.5681,-88.1771,2024
1188730,CUMBERLAND CO.,MODOC,2024-05-22,1745,CST-6,57,MODOC,2024-05-22,1845,36.7708,-85.2736,36.7712,-85.2766,2024
1181224,WAYNE CO.,MONTICELLO,2024-05-22,1749,EST-5,231,MONTICELLO,2024-05-22,1949,36.8393,-84.8408,36.8385,-84.8411,2024
1184229,HOPKINS CO.,EAST DIAMOND,2024-05-23,1400,CST-6,107,MADISONVILLE,2024-05-23,1540,37.3259,-87.4741,37.3262,-87.4993,2024
1184095,DAVIESS CO.,ST JOSEPH,2024-05-23,1520,CST-6,59,ST JOSEPH,2024-05-23,1730,37.6946,-87.3474,37.6821,-87.3523,2024
1181255,LAUREL CO.,DORTHA,2024-05-25,0110,EST-5,125,DORTHA,2024-05-25,0310,37.0015,-84.0703,37.0017,-84.0655,2024
1186151,CALLOWAY CO.,MURRAY,2024-05-26,0750,CST-6,35,MURRAY,2024-05-26,1400,36.6305,-88.3408,36.593,-88.3358,2024
1186158,CALLOWAY CO.,NEW PROVIDENCE,2024-05-26,0810,CST-6,35,NEW CONCORD,2024-05-26,1330,36.5741,-88.204,36.5398,-88.1888,2024
1188049,TRIGG CO.,MONTGOMERY,2024-05-26,1040,CST-6,221,MONTGOMERY,2024-05-26,1245,36.8809,-87.7456,36.8765,-87.7411,2024
1188056,TODD CO.,KIRKMANSVILLE,2024-05-26,1140,CST-6,219,KIRKMANSVILLE,2024-05-26,1300,37.0012,-87.2142,36.9974,-87.2159,2024
1188099,UNION CO.,UNIONTOWN,2024-05-26,1930,CST-6,225,CHAPMAN,2024-05-26,2200,37.747,-87.9292,37.7403,-87.9279,2024
1188073,HENDERSON CO.,ANTHOSTON,2024-05-26,2000,CST-6,101,WEAVERTON,2024-05-26,2240,37.7827,-87.5476,37.7652,-87.5971,2024
1188060,CARLISLE CO.,WINNFORD,2024-05-26,2030,CST-6,39,BARDWELL,2024-05-26,2230,36.921,-89.0615,36.8433,-89.0446,2024
1188101,DAVIESS CO.,(OWB)OWENSBORO ARPT,2024-05-26,2030,CST-6,59,(OWB)OWENSBORO ARPT,2024-05-26,2215,37.7829,-87.1727,37.7411,-87.1615,2024
1193664,BALLARD CO.,WICKLIFFE,2024-06-01,1230,CST-6,7,WICKLIFFE,2024-06-01,1630,36.9805,-89.0965,36.9804,-89.0588,2024
1191082,LOGAN CO.,HALO,2024-06-03,1945,CST-6,141,HALO,2024-06-03,2015,36.8792,-86.8384,36.8792,-86.8369,2024
1191083,NELSON CO.,BOTLAND,2024-06-04,1510,EST-5,179,BOTLAND,2024-06-04,1540,37.7628,-85.3909,37.7627,-85.3929,2024
1191086,JEFFERSON CO.,SHIVELY,2024-06-04,1603,EST-5,111,SHIVELY,2024-06-04,1703,38.1988,-85.7957,38.1951,-85.7973,2024
1181815,BOYD CO.,WESTWOOD,2024-06-29,2050,EST-5,19,WESTWOOD,2024-06-29,2350,38.4853,-82.6482,38.4849,-82.6486,2024
1206804,JEFFERSON CO.,SHIVELY,2024-07-03,2015,EST-5,111,SHIVELY,2024-07-03,2115,38.1957,-85.8024,38.1965,-85.8008,2024
1203284,MCLEAN CO.,LIVERMORE,2024-07-16,2245,CST-6,149,ISLAND,2024-07-17,0400,37.478,-87.1411,37.4512,-87.1515,2024
1203281,WEBSTER CO.,JOLLY,2024-07-16,2300,CST-6,233,PROVIDENCE,2024-07-17,0300,37.4529,-87.7119,37.4174,-87.7677,2024
