EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
564702,2015-04-03,2015-04-03,348,348,38.15,-85.66,38.1536,-85.6547
564703,2015-04-03,2015-04-03,354,354,38.16,-85.7,38.1633,-85.6969
564704,2015-04-03,2015-04-03,400,400,38.0229,-84.8866,38.0243,-84.8836
564706,2015-04-03,2015-04-03,400,400,38.0994,-85.3742,38.1038,-85.3727
564705,2015-04-03,2015-04-03,400,400,38.23,-85.78,38.2296,-85.7792
564707,2015-04-03,2015-04-03,427,427,38.2238,-85.7295,38.2257,-85.7293
566660,2015-04-03,2015-04-03,430,645,37.86,-83.93,37.8498,-83.935
564708,2015-04-03,2015-04-03,522,522,38.21,-85.67,38.2107,-85.6669
566661,2015-04-03,2015-04-03,525,625,37.65,-83.47,37.6545,-83.4682
566663,2015-04-03,2015-04-03,545,830,37.6892,-83.8588,37.6886,-83.8589
566666,2015-04-03,2015-04-03,545,830,37.7374,-83.9628,37.7396,-83.9607
566669,2015-04-03,2015-04-03,545,645,37.77,-83.68,37.7749,-83.6803
566664,2015-04-03,2015-04-03,545,830,37.66,-83.83,37.66,-83.8258
566673,2015-04-03,2015-04-03,605,830,37.6,-83.61,37.5889,-83.6125
566675,2015-04-03,2015-04-03,630,1119,37.66,-83.15,37.6562,-83.1394
566683,2015-04-03,2015-04-03,645,922,37.6,-83.46,37.6061,-83.4631
566685,2015-04-03,2015-04-03,655,923,37.57,-83.51,37.5691,-83.5373
566698,2015-04-03,2015-04-03,715,1119,37.69,-82.86,37.702,-82.8531
566699,2015-04-03,2015-04-03,730,1119,37.57,-82.83,37.5764,-82.8177
566700,2015-04-03,2015-04-03,730,922,37.74,-83.33,37.7475,-83.3348
566701,2015-04-03,2015-04-03,750,923,37.71,-83.97,37.7072,-83.9716
566703,2015-04-03,2015-04-03,757,923,37.49,-84.12,37.4796,-84.1189
566704,2015-04-03,2015-04-03,807,923,37.48,-84.13,37.4879,-84.13
566747,2015-04-03,2015-04-03,830,922,37.6598,-83.8171,37.6219,-83.8216
566706,2015-04-03,2015-04-03,830,923,37.69,-82.86,37.695,-82.861
566707,2015-04-03,2015-04-03,845,923,37.48,-83.65,37.4798,-83.6591
564709,2015-04-03,2015-04-03,848,848,37.8162,-86.4244,37.8165,-86.4211
564714,2015-04-03,2015-04-03,848,848,37.6028,-86.9142,37.5977,-86.9093
566717,2015-04-03,2015-04-03,900,1119,37.49,-82.36,37.4772,-82.3578
569334,2015-04-03,2015-04-03,900,930,37.67,-82.78,37.681,-82.7816
566716,2015-04-03,2015-04-03,900,1119,37.47,-82.5,37.449,-82.4929
564712,2015-04-03,2015-04-03,948,948,38.1493,-85.7667,38.1222,-85.7504
564711,2015-04-03,2015-04-03,948,948,38.0426,-84.512,38.0413,-84.5115
564710,2015-04-03,2015-04-03,948,948,38.0305,-85.8091,38.0294,-85.8081
564716,2015-04-03,2015-04-03,948,948,38.1023,-85.3699,38.1036,-85.3669
564715,2015-04-03,2015-04-03,948,948,38.22,-85.23,38.2207,-85.2243
564713,2015-04-03,2015-04-03,948,948,37.8217,-84.3291,37.8221,-84.3252
569325,2015-04-03,2015-04-03,1100,1145,37.4467,-82.8661,37.4247,-82.885
569329,2015-04-03,2015-04-03,1100,1115,37.5312,-82.5845,37.5261,-82.579
564720,2015-04-03,2015-04-03,1153,1153,38.6076,-85.2676,38.6049,-85.2635
564718,2015-04-03,2015-04-03,1153,1153,37.926,-86.3098,37.9299,-86.3047
564717,2015-04-03,2015-04-03,1153,1153,37.2242,-84.7511,37.2317,-84.7558
564719,2015-04-03,2015-04-03,1153,1153,38.3549,-85.3913,38.3563,-85.3879
564721,2015-04-03,2015-04-03,1306,1306,38.3075,-84.8295,38.307,-84.8171
566719,2015-04-03,2015-04-03,1630,2330,38.11,-83.63,38.087,-83.6317
566720,2015-04-03,2015-04-03,1658,2330,38.14,-83.76,38.1201,-83.7656
566721,2015-04-03,2015-04-03,1701,2330,38.06,-83.95,38.0338,-83.9507
566725,2015-04-03,2015-04-03,1705,2330,38.19,-83.44,38.1717,-83.4451
566727,2015-04-03,2015-04-03,1708,2330,38.06,-83.89,38.0411,-83.9101
566726,2015-04-03,2015-04-03,1708,2330,38.19,-83.02,38.1856,-83.0245
558324,2015-04-03,2015-04-03,1745,2100,38.18,-82.87,38.0,-82.92
569343,2015-04-07,2015-04-07,845,1121,36.9531,-84.0894,36.9517,-84.0885
569346,2015-04-07,2015-04-07,910,1010,36.8685,-83.8859,36.8654,-83.8544
569347,2015-04-07,2015-04-07,1028,1058,36.8605,-83.8512,36.857,-83.8423
564734,2015-04-07,2015-04-07,1745,1745,38.28,-84.87,38.2832,-84.8671
569335,2015-04-07,2015-04-07,1850,1930,37.7,-83.97,37.6681,-83.9754
569336,2015-04-07,2015-04-07,1910,1940,37.69,-83.95,37.6803,-83.938
569337,2015-04-07,2015-04-07,1944,2044,37.7,-83.97,37.6627,-83.9637
569338,2015-04-07,2015-04-07,1959,2030,37.69,-83.93,37.6864,-83.907
565631,2015-04-08,2015-04-08,1700,1900,38.47,-84.84,38.37,-84.84
570937,2015-05-17,2015-05-17,1552,1700,36.7639,-87.1357,36.8599,-87.101
570936,2015-05-17,2015-05-17,1555,1700,36.7571,-87.3715,36.7936,-87.3866
582701,2015-06-03,2015-06-03,1810,2000,37.39,-82.56,37.379,-82.564
575804,2015-06-18,2015-06-18,1718,1718,38.21,-85.76,38.2114,-85.7628
575808,2015-06-18,2015-06-18,1736,1736,38.25,-84.59,38.2509,-84.5883
579525,2015-06-21,2015-06-21,2014,2215,37.7789,-87.0838,37.7859,-87.1381
576534,2015-06-26,2015-06-26,24,24,38.05,-85.9,38.0558,-85.8938
576536,2015-06-26,2015-06-26,206,206,37.61,-84.4,37.6096,-84.3969
576537,2015-06-26,2015-06-26,210,210,37.58,-84.29,37.5737,-84.2976
576538,2015-06-26,2015-06-26,300,300,37.7,-84.53,37.7073,-84.527
579552,2015-06-26,2015-06-26,1400,1500,36.92,-88.87,36.923,-88.9501
579557,2015-06-26,2015-06-26,1430,1624,36.8324,-88.6765,36.7768,-88.6659
579554,2015-06-26,2015-06-26,1505,1615,36.7526,-89.0857,36.7158,-89.0607
574805,2015-06-29,2015-06-29,1750,1850,38.5711,-82.8333,38.5664,-82.9735
583509,2015-07-01,2015-07-01,1915,2200,37.0713,-84.8088,37.0606,-84.8092
583510,2015-07-01,2015-07-01,2015,2306,37.0535,-84.6104,37.0595,-84.6717
583512,2015-07-01,2015-07-01,2120,2300,37.32,-83.96,37.3207,-83.9603
583635,2015-07-02,2015-07-02,1451,1451,37.2462,-86.4329,37.2462,-86.4379
583637,2015-07-02,2015-07-02,1514,1514,36.97,-85.96,36.9756,-85.9697
583638,2015-07-02,2015-07-02,1608,1608,37.0101,-85.8804,37.0163,-85.8644
583639,2015-07-02,2015-07-02,1620,1620,36.9669,-85.9136,36.9673,-85.9111
583526,2015-07-02,2015-07-02,1715,1925,38.06,-83.96,38.0535,-83.9718
583569,2015-07-02,2015-07-03,2323,115,37.1338,-84.0759,37.1332,-84.0756
583547,2015-07-03,2015-07-03,412,600,37.8502,-83.9424,37.8736,-83.9555
583553,2015-07-03,2015-07-03,1025,1315,37.13,-84.08,37.1406,-84.0834
583640,2015-07-03,2015-07-03,1050,1050,37.3382,-85.3434,37.3472,-85.3281
583556,2015-07-03,2015-07-03,1204,1315,37.083,-84.1066,37.0816,-84.1069
583559,2015-07-03,2015-07-03,1318,1545,37.8821,-83.9275,37.8966,-83.925
583560,2015-07-03,2015-07-03,1325,1545,37.97,-83.83,37.9682,-83.8314
583641,2015-07-03,2015-07-03,1444,1444,37.23,-86.45,37.248,-86.4454
583642,2015-07-03,2015-07-03,1513,1513,37.19,-86.26,37.2074,-86.2574
583643,2015-07-03,2015-07-03,1537,1537,38.0472,-84.4672,38.0647,-84.4873
588933,2015-07-03,2015-07-03,1545,1655,37.0925,-87.5899,37.024,-87.5926
583644,2015-07-03,2015-07-03,1549,1549,37.9881,-84.5839,38.0021,-84.5851
583645,2015-07-03,2015-07-03,1616,1616,37.7572,-84.8539,37.7594,-84.8538
583646,2015-07-03,2015-07-03,1643,1643,37.57,-85.74,37.5813,-85.7493
583647,2015-07-03,2015-07-03,1740,1740,37.5733,-85.7515,37.5774,-85.751
575665,2015-07-03,2015-07-03,1800,2000,38.3,-83.28,38.2878,-83.1535
588935,2015-07-03,2015-07-03,1830,2130,37.67,-87.2,37.6113,-87.1976
585376,2015-07-03,2015-07-03,1844,1844,37.81,-86.44,37.8106,-86.4504
585379,2015-07-03,2015-07-03,1857,1857,37.45,-86.89,37.4465,-86.9116
583564,2015-07-03,2015-07-03,2049,2315,37.0313,-83.9555,37.0143,-83.9575
583834,2015-07-04,2015-07-05,2350,130,37.12,-84.37,37.1343,-84.3709
583839,2015-07-05,2015-07-05,220,530,36.92,-84.13,36.9124,-84.1318
581228,2015-07-05,2015-07-05,519,519,36.73,-86.57,36.7351,-86.5565
581230,2015-07-05,2015-07-05,600,600,36.74,-86.49,36.7417,-86.4855
581231,2015-07-05,2015-07-05,623,623,36.7444,-86.4797,36.7464,-86.4728
581232,2015-07-05,2015-07-05,747,747,36.72,-86.54,36.7192,-86.5395
581233,2015-07-05,2015-07-05,756,756,36.7,-86.05,36.7019,-86.0377
581235,2015-07-05,2015-07-05,800,800,36.75,-86.19,36.7533,-86.1975
581236,2015-07-05,2015-07-05,800,800,36.76,-86.19,36.7599,-86.1865
581238,2015-07-05,2015-07-05,821,821,36.77,-86.17,36.7744,-86.168
581239,2015-07-05,2015-07-05,822,822,36.7253,-86.1875,36.7343,-86.1908
583840,2015-07-05,2015-07-05,1425,1500,37.36,-82.5,37.3621,-82.5061
583841,2015-07-05,2015-07-05,1840,1930,36.72,-83.56,36.7178,-83.5594
583842,2015-07-05,2015-07-05,2025,2300,37.8965,-82.7337,37.8704,-82.8288
583849,2015-07-05,2015-07-05,2120,2300,37.7169,-82.7998,37.6961,-82.8732
588613,2015-07-07,2015-07-07,450,800,36.95,-88.73,37.1429,-88.7407
597503,2015-07-08,2015-07-08,800,900,36.6957,-83.9703,36.7012,-83.959
583853,2015-07-08,2015-07-08,800,900,36.68,-84.05,36.6778,-84.0429
597505,2015-07-08,2015-07-08,815,900,36.6146,-84.0878,36.614,-84.0907
587368,2015-07-09,2015-07-09,134,400,36.9963,-88.8083,37.0475,-88.8238
577453,2015-07-10,2015-07-10,1510,1800,38.43,-82.77,38.5073,-82.6955
581785,2015-07-12,2015-07-12,600,600,38.59,-85.32,38.5979,-85.3192
581787,2015-07-12,2015-07-12,615,615,38.2703,-85.7013,38.2738,-85.703
581788,2015-07-12,2015-07-12,652,652,38.31,-85.49,38.3282,-85.474
581789,2015-07-12,2015-07-12,710,710,38.03,-85.34,38.0266,-85.3393
581791,2015-07-12,2015-07-12,715,715,38.25,-85.64,38.2719,-85.579
581793,2015-07-12,2015-07-12,716,716,38.3254,-85.4539,38.3314,-85.4558
581797,2015-07-12,2015-07-12,723,723,38.2713,-85.6546,38.28,-85.6408
581799,2015-07-12,2015-07-12,743,743,38.2289,-85.5698,38.247,-85.5737
581801,2015-07-12,2015-07-12,749,749,38.26,-85.59,38.2786,-85.5983
581802,2015-07-12,2015-07-12,751,751,38.2,-85.61,38.2037,-85.5938
581805,2015-07-12,2015-07-12,753,753,38.25,-85.64,38.2553,-85.6044
581809,2015-07-12,2015-07-12,810,810,38.22,-85.23,38.2323,-85.234
581811,2015-07-12,2015-07-12,814,814,38.05,-85.55,38.0582,-85.5346
581812,2015-07-12,2015-07-12,846,846,38.22,-85.74,38.2257,-85.7412
581815,2015-07-12,2015-07-12,859,859,38.23,-85.64,38.2333,-85.636
581828,2015-07-12,2015-07-12,930,930,37.64,-85.0,37.6458,-85.0019
581848,2015-07-12,2015-07-12,1903,1903,37.65,-84.65,37.6544,-84.6476
584088,2015-07-13,2015-07-13,1418,1600,38.4178,-83.9375,38.4209,-83.9213
584252,2015-07-13,2015-07-13,1426,1426,38.16,-85.6,38.1602,-85.6033
584256,2015-07-13,2015-07-13,1440,1440,38.03,-84.48,38.0323,-84.4768
584089,2015-07-13,2015-07-13,1530,1700,38.2759,-83.3295,38.2597,-83.3191
584092,2015-07-13,2015-07-13,1550,1900,37.9371,-82.8799,37.8888,-82.8632
584095,2015-07-13,2015-07-13,1600,1730,37.9547,-83.0474,37.9481,-83.0369
584091,2015-07-13,2015-07-13,1630,1800,37.85,-82.82,37.853,-82.8144
597534,2015-07-13,2015-07-13,1635,1730,37.81,-82.7997,37.8077,-82.797
584300,2015-07-14,2015-07-14,29,29,38.53,-85.21,38.5168,-85.2251
584304,2015-07-14,2015-07-14,30,30,38.6393,-85.4021,38.6508,-85.3924
584310,2015-07-14,2015-07-14,35,35,38.6312,-85.3336,38.6377,-85.3054
584312,2015-07-14,2015-07-14,35,35,38.61,-85.28,38.6062,-85.277
590159,2015-07-14,2015-07-14,140,240,38.68,-85.16,38.6566,-85.166
584319,2015-07-14,2015-07-14,219,219,38.5086,-85.2797,38.5055,-85.2685
584322,2015-07-14,2015-07-14,247,247,38.61,-85.26,38.6105,-85.2675
590165,2015-07-14,2015-07-14,340,410,38.5963,-85.1827,38.5962,-85.1814
584998,2015-07-14,2015-07-14,415,415,38.33,-85.56,38.3301,-85.572
584999,2015-07-14,2015-07-14,420,420,38.1,-85.37,38.1047,-85.3743
585000,2015-07-14,2015-07-14,430,430,38.22,-85.74,38.2522,-85.7411
585004,2015-07-14,2015-07-14,445,445,38.2373,-85.5624,38.2532,-85.5698
585007,2015-07-14,2015-07-14,505,505,38.03,-85.37,38.0232,-85.3724
585011,2015-07-14,2015-07-14,600,600,37.9,-85.31,37.9018,-85.3177
585012,2015-07-14,2015-07-14,602,602,37.87,-84.66,37.8648,-84.6437
586021,2015-07-14,2015-07-14,625,730,37.89,-83.26,37.8842,-83.2772
585013,2015-07-14,2015-07-14,700,700,37.69,-84.91,37.6962,-84.9141
585015,2015-07-14,2015-07-14,710,710,38.1253,-84.9922,38.1255,-84.9949
586023,2015-07-14,2015-07-14,726,815,37.19,-84.12,37.1872,-84.1213
586024,2015-07-14,2015-07-14,820,1000,36.87,-83.88,36.8635,-83.8767
597536,2015-07-14,2015-07-14,820,1000,36.9333,-83.9144,36.9687,-83.9134
586025,2015-07-14,2015-07-14,900,1000,37.02,-83.82,36.9872,-83.849
586031,2015-07-14,2015-07-14,1130,1230,36.77,-84.7619,36.7706,-84.7667
586026,2015-07-14,2015-07-14,1200,1500,36.76,-83.58,36.7512,-83.5896
586027,2015-07-14,2015-07-14,1415,1500,36.68,-83.51,36.6819,-83.5151
579090,2015-07-14,2015-07-14,1745,1930,38.18,-82.87,38.0189,-82.8603
579074,2015-07-14,2015-07-14,1745,2000,38.47,-83.18,38.2824,-83.2304
586106,2015-07-14,2015-07-14,1800,1930,37.431,-83.7991,37.4307,-83.799
586028,2015-07-14,2015-07-14,1830,2000,37.6078,-83.367,37.6062,-83.3656
586029,2015-07-14,2015-07-14,1830,2000,37.65,-83.39,37.6629,-83.3595
586032,2015-07-14,2015-07-14,1838,1930,37.92,-83.27,37.9098,-83.2661
586033,2015-07-14,2015-07-14,1840,1930,37.7331,-83.5487,37.7332,-83.5473
586034,2015-07-14,2015-07-14,1845,2000,37.56,-83.38,37.5522,-83.3881
586035,2015-07-14,2015-07-14,1900,2030,37.75,-83.06,37.7607,-83.0542
586036,2015-07-14,2015-07-14,1900,2000,37.8,-83.42,37.8184,-83.421
586038,2015-07-14,2015-07-14,1919,2000,37.91,-83.27,37.9273,-83.2716
586039,2015-07-14,2015-07-14,1924,2030,37.8618,-83.1542,37.8487,-83.1419
586144,2015-07-14,2015-07-14,1954,2230,37.1,-84.6,37.0839,-84.591
586040,2015-07-14,2015-07-14,2000,2230,37.3,-83.06,37.2951,-83.0735
586041,2015-07-14,2015-07-14,2004,2030,37.92,-83.56,37.9339,-83.5606
586115,2015-07-14,2015-07-14,2004,2200,37.34,-83.13,37.3351,-83.1356
586131,2015-07-14,2015-07-14,2025,2100,37.93,-83.65,37.921,-83.6657
586110,2015-07-14,2015-07-14,2038,2230,37.48,-84.33,37.474,-84.3301
586116,2015-07-14,2015-07-14,2040,2300,37.15,-82.98,37.1456,-82.982
586111,2015-07-14,2015-07-14,2045,2130,37.53,-83.3192,37.5271,-83.3167
586113,2015-07-14,2015-07-14,2055,2315,37.19,-83.43,37.1872,-83.4298
586139,2015-07-14,2015-07-14,2100,2315,36.71,-83.61,36.7001,-83.5997
586130,2015-07-14,2015-07-14,2100,2330,37.5658,-82.7947,37.5496,-82.8002
586129,2015-07-14,2015-07-14,2100,2330,37.56,-82.78,37.5677,-82.7676
586138,2015-07-14,2015-07-14,2100,2315,36.76,-83.58,36.7518,-83.5857
586133,2015-07-14,2015-07-14,2130,2330,37.33,-82.98,37.3241,-82.9754
586136,2015-07-14,2015-07-14,2130,2315,37.33,-82.97,37.3309,-82.9689
586141,2015-07-14,2015-07-14,2200,2345,36.6519,-84.3879,36.6449,-84.3896
586135,2015-07-14,2015-07-14,2202,2315,37.16,-83.55,37.1658,-83.5539
586346,2015-07-18,2015-07-18,1816,2200,38.16,-83.36,38.1378,-83.3622
586347,2015-07-18,2015-07-18,1836,2200,38.456,-83.5915,38.4547,-83.5818
586349,2015-07-18,2015-07-18,1951,2200,38.1806,-83.4426,38.179,-83.4354
594151,2015-07-18,2015-07-18,2000,2100,38.5693,-83.6927,38.5662,-83.6905
586352,2015-07-18,2015-07-18,2018,2200,38.16,-83.38,38.1475,-83.3732
586353,2015-07-18,2015-07-18,2041,2200,38.36,-83.5,38.3585,-83.4997
579915,2015-07-18,2015-07-19,2350,330,38.22,-82.78,37.95,-82.7351
597537,2015-07-19,2015-07-19,0,200,38.12,-82.92,38.106,-82.9091
589644,2015-07-19,2015-07-19,1900,1900,37.5205,-85.2942,37.5222,-85.2874
586365,2015-07-20,2015-07-20,200,400,37.35,-84.23,37.3475,-84.208
587358,2015-07-28,2015-07-28,1820,2130,36.9561,-87.8718,36.9329,-87.8906
587357,2015-07-28,2015-07-28,1820,2130,36.9603,-87.8771,37.0031,-87.862
585312,2015-07-29,2015-07-29,1643,1643,38.3868,-84.3019,38.3838,-84.3064
585307,2015-07-29,2015-07-29,1646,1646,38.39,-84.3,38.3954,-84.3031
586776,2015-08-03,2015-08-03,2032,2130,38.19,-83.44,38.1589,-83.4546
586777,2015-08-03,2015-08-03,2040,2330,38.06,-83.95,38.0523,-83.8059
586778,2015-08-03,2015-08-03,2120,2345,38.2044,-83.9087,38.2094,-83.9121
586779,2015-08-03,2015-08-03,2130,2345,38.1255,-83.7837,38.1399,-83.8048
586780,2015-08-03,2015-08-03,2130,2345,38.14,-83.85,38.1461,-83.8549
587078,2015-08-03,2015-08-03,2145,2145,38.19,-84.05,38.1931,-84.0485
586806,2015-08-05,2015-08-05,1640,1800,36.7682,-83.7048,36.7539,-83.7069
593426,2015-08-19,2015-08-19,1145,1330,37.1149,-87.8817,37.1472,-87.9895
609266,2015-12-23,2015-12-23,1617,1800,36.82,-88.42,36.78,-88.13
609268,2015-12-23,2015-12-23,1622,1800,36.7,-88.27,36.7,-88.38
609270,2015-12-23,2015-12-23,1634,1800,37.04,-88.67,37.0366,-88.6477
609271,2015-12-23,2015-12-23,1705,1800,37.34,-87.51,37.3318,-87.4925
606262,2015-12-23,2015-12-23,1853,1853,37.37,-86.61,37.3692,-86.6116
607256,2015-12-25,2015-12-25,1200,1600,38.3364,-82.7842,38.295,-82.9766
607257,2015-12-25,2015-12-25,1200,1600,38.33,-82.78,38.2795,-82.7561
607258,2015-12-25,2015-12-25,1200,1600,38.18,-82.87,38.1051,-82.6141
612489,2015-12-25,2015-12-25,1211,1400,36.93,-83.53,36.934,-83.5308
612490,2015-12-25,2015-12-25,1318,1430,36.8382,-83.7518,36.8363,-83.7505
609541,2015-12-28,2015-12-28,1208,1500,36.92,-88.52,36.9313,-88.5103
609543,2015-12-28,2015-12-28,1246,1500,37.0093,-88.6284,37.0172,-88.7128
609539,2015-12-28,2015-12-28,1340,1500,36.55,-88.15,36.5,-88.32
610037,2016-02-03,2016-02-03,105,105,37.95,-85.46,37.9512,-85.4627
614625,2016-02-03,2016-02-03,605,730,37.7561,-83.0865,37.755,-83.0807
610050,2016-02-03,2016-02-03,640,930,38.3365,-82.7811,38.3359,-82.782
610051,2016-02-03,2016-02-03,645,945,38.119,-82.6123,38.1094,-82.6014
620472,2016-03-09,2016-03-10,1930,400,36.5781,-88.8423,36.6712,-88.8403
620474,2016-03-09,2016-03-10,2017,400,36.5748,-89.3484,36.5748,-89.1094
620964,2016-03-09,2016-03-10,2215,15,36.9491,-88.8049,36.9433,-88.9247
625665,2016-04-27,2016-04-27,1651,1900,37.6,-87.53,37.48,-87.83
625670,2016-04-27,2016-04-27,1701,1900,37.84,-87.58,37.7861,-87.5557
625677,2016-04-27,2016-04-27,1749,1930,37.7718,-87.1334,37.7726,-87.1015
629182,2016-05-01,2016-05-01,400,630,37.3429,-83.3648,37.3453,-83.3641
623516,2016-05-01,2016-05-01,440,630,37.4008,-83.4099,37.3846,-83.375
622483,2016-05-01,2016-05-01,1540,1640,38.3815,-84.7582,38.4081,-84.7659
622238,2016-05-01,2016-05-01,1645,1800,38.4128,-82.668,38.4219,-82.7066
623717,2016-05-02,2016-05-02,1405,1605,37.5,-83.73,37.4923,-83.7117
623718,2016-05-02,2016-05-02,1453,1623,37.6728,-83.0475,37.6736,-83.0431
623719,2016-05-02,2016-05-02,1500,1645,37.6833,-82.8338,37.6912,-82.8324
630331,2016-05-10,2016-05-10,1230,1600,37.7843,-87.1497,37.7805,-87.0873
626571,2016-05-10,2016-05-10,1550,1550,37.7,-85.87,37.7014,-85.8659
627331,2016-05-10,2016-05-10,1925,2025,37.73,-83.55,37.7394,-83.5546
626615,2016-05-11,2016-05-11,636,636,36.75,-87.02,36.7586,-87.011
632950,2016-05-11,2016-05-11,700,1000,36.7093,-87.0645,36.6888,-87.1642
626616,2016-05-11,2016-05-11,730,730,36.73,-87.06,36.7326,-87.067
626617,2016-05-11,2016-05-11,741,741,36.74,-87.06,36.8055,-86.9884
626618,2016-05-11,2016-05-11,741,741,36.6901,-86.5381,36.6918,-86.5393
626619,2016-05-11,2016-05-11,1115,1115,36.84,-86.89,36.8428,-86.9166
626620,2016-05-11,2016-05-11,1115,1115,36.69,-86.55,36.7298,-86.5482
624496,2016-05-12,2016-05-12,1830,2000,37.4263,-83.9586,37.4328,-83.9326
626622,2016-05-26,2016-05-26,1320,1320,36.9,-86.74,36.9093,-86.7493
626623,2016-05-26,2016-05-26,1330,1330,37.02,-86.61,37.0233,-86.6143
630213,2016-05-26,2016-05-26,1340,1500,37.08,-88.73,37.0708,-88.7323
630215,2016-05-26,2016-05-26,1350,1600,36.64,-88.81,36.7736,-88.626
626624,2016-05-26,2016-05-26,1352,1352,36.99,-86.43,36.9924,-86.4292
626625,2016-05-26,2016-05-26,1410,1410,37.17,-85.86,37.1756,-85.8591
626626,2016-05-26,2016-05-26,1411,1411,37.18,-85.91,37.1815,-85.9
630217,2016-05-26,2016-05-26,1415,1615,36.77,-88.85,36.6355,-88.87
626627,2016-05-26,2016-05-26,1515,1515,36.74,-86.67,36.7463,-86.6543
626628,2016-05-26,2016-05-26,1555,1555,36.83,-86.67,36.8561,-86.6327
627128,2016-05-26,2016-05-26,1635,1905,36.8436,-84.8636,36.8392,-84.8368
626629,2016-05-26,2016-05-26,1635,1635,36.71,-86.65,36.7113,-86.6746
627685,2016-06-01,2016-06-01,1625,1625,36.74,-86.54,36.7509,-86.5335
627686,2016-06-01,2016-06-01,2005,2005,37.49,-84.67,37.4911,-84.6685
627687,2016-06-01,2016-06-01,2112,2112,37.96,-84.91,37.968,-84.9173
627690,2016-06-03,2016-06-03,1722,1722,36.7121,-86.5933,36.7105,-86.5895
627689,2016-06-03,2016-06-03,1747,1747,36.7068,-86.4682,36.7077,-86.4685
627688,2016-06-03,2016-06-03,1808,1808,36.7189,-86.5538,36.7203,-86.561
632683,2016-06-14,2016-06-14,1715,1715,38.0719,-85.6651,38.072,-85.668
632140,2016-06-21,2016-06-21,1649,1649,36.71,-86.46,36.7106,-86.4644
632110,2016-06-21,2016-06-21,2100,2300,36.9252,-83.5778,36.9386,-83.5215
632112,2016-06-21,2016-06-21,2130,2300,36.9239,-83.3665,36.862,-83.3071
632105,2016-06-21,2016-06-21,2200,2300,36.9433,-83.3708,36.9371,-83.3725
632116,2016-06-22,2016-06-22,1100,1300,37.7015,-84.0056,37.7018,-84.0043
633825,2016-06-23,2016-06-23,1645,1900,38.4308,-84.8083,38.4317,-84.807
638248,2016-06-23,2016-06-23,1655,2000,38.3483,-82.7803,38.3664,-82.6556
633826,2016-06-23,2016-06-23,1700,1930,38.37,-84.73,38.3702,-84.7297
633828,2016-06-23,2016-06-23,1700,1945,38.4668,-84.6904,38.4711,-84.6953
633827,2016-06-23,2016-06-23,1700,1930,38.3923,-84.7784,38.3917,-84.7788
638279,2016-06-23,2016-06-23,1715,2000,38.1876,-82.8801,38.0892,-82.874
634135,2016-06-27,2016-06-27,1655,1955,37.53,-82.0818,37.5179,-82.0856
642486,2016-07-03,2016-07-04,2030,30,36.78,-89.02,36.7928,-89.0274
642488,2016-07-03,2016-07-04,2135,100,36.6285,-88.3342,36.623,-88.3064
642490,2016-07-03,2016-07-04,2300,100,36.6324,-88.6164,36.6456,-88.6147
642493,2016-07-03,2016-07-04,2330,130,36.8901,-88.3816,36.8802,-88.3376
642495,2016-07-04,2016-07-04,1200,1345,37.33,-88.08,37.2648,-88.0939
642180,2016-07-05,2016-07-05,1918,1918,36.69,-86.36,36.6808,-86.367
645195,2016-07-06,2016-07-07,1917,115,37.4423,-87.4786,37.331,-87.6448
645330,2016-07-06,2016-07-07,2040,130,37.2939,-88.201,37.2266,-88.08
642181,2016-07-06,2016-07-06,2045,2045,37.22,-86.7,37.2194,-86.6892
645432,2016-07-06,2016-07-07,2114,200,37.17,-87.25,37.37,-87.22
645435,2016-07-06,2016-07-07,2116,200,37.49,-87.73,37.4897,-87.7967
642182,2016-07-06,2016-07-06,2302,2302,37.29,-86.57,37.2943,-86.574
642183,2016-07-06,2016-07-06,2302,2302,37.3,-86.66,37.307,-86.6585
642184,2016-07-06,2016-07-06,2312,2312,36.98,-86.46,36.9864,-86.4621
642185,2016-07-06,2016-07-06,2320,2320,36.73,-86.58,36.7306,-86.5761
646563,2016-07-06,2016-07-07,2322,145,37.0995,-87.8443,36.9532,-87.8618
646564,2016-07-06,2016-07-07,2327,145,36.87,-87.65,37.05,-87.48
645394,2016-07-06,2016-07-07,2345,330,37.16,-88.22,37.159,-88.4
646565,2016-07-07,2016-07-07,9,145,36.7893,-87.1884,36.8507,-87.1884
646566,2016-07-07,2016-07-07,21,445,36.9134,-87.82,36.9428,-87.9105
646568,2016-07-07,2016-07-07,48,600,36.97,-88.45,37.0607,-88.3885
642186,2016-07-07,2016-07-07,114,114,36.84,-86.91,36.8445,-86.9001
647420,2016-07-07,2016-07-07,200,600,37.08,-88.63,37.0678,-88.569
642187,2016-07-07,2016-07-07,206,206,36.7064,-86.4755,36.7073,-86.4885
646583,2016-07-07,2016-07-07,421,545,36.7,-88.27,36.751,-88.1261
642188,2016-07-07,2016-07-07,1352,1352,36.73,-86.59,36.7404,-86.597
642189,2016-07-07,2016-07-07,1408,1408,37.2,-86.25,37.2077,-86.2509
646591,2016-07-07,2016-07-07,1425,1700,36.8705,-87.5056,36.8295,-87.5056
642190,2016-07-07,2016-07-07,1530,1530,36.71,-86.49,36.7071,-86.4908
