EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TEMP_MAX_F,TEMP_MIN_F,TEMP_MEAN_F,SUNRISE,SUNSET,PRECIP_SUM_IN,RAIN_SUM_IN,PRECIP_HOURS,MAX_WIND_MPH,MAX_GUST_MPH
865945,2019-12-16,2019-12-16,1730,2030,36.95,-87.09,36.8843,-87.066,42.98,40.91,41.83625,2019-12-16 12:54:35,2019-12-16 22:32:55,1.2125984,1.2125984,22.0,8.385021,48.319202
865946,2019-12-16,2019-12-16,1730,2030,36.7615,-87.3385,36.8563,-87.5036,46.4,42.17,43.76375,2019-12-16 12:55:00,2019-12-16 22:34:30,1.5669292,1.5669292,24.0,9.182606,44.739998
868893,2020-01-11,2020-01-11,800,1200,36.87,-88.35,37.03,-88.35,64.130005,39.829998,54.7775,2020-01-11 13:06:18,2020-01-11 22:56:05,1.9645671,1.9645671,16.0,17.796455,58.3857
868897,2020-01-11,2020-01-11,830,1015,37.2,-88.19,37.1916,-88.1785,62.87,37.94,53.026253,2020-01-11 13:06:41,2020-01-11 22:54:39,1.8425195,1.8425195,18.0,17.421333,52.5695
868895,2020-01-11,2020-01-11,900,1200,37.52,-87.67,37.519,-87.6223,64.130005,39.11,54.657505,2020-01-11 13:05:27,2020-01-11 22:51:58,2.1496062,2.1496062,18.0,18.14178,55.925
868896,2020-01-11,2020-01-11,902,1045,37.06,-88.93,37.0643,-88.9438,63.86,37.760002,51.181248,2020-01-11 13:09:12,2020-01-11 22:57:53,1.3937011,1.3937011,17.0,17.592834,52.122097
867883,2020-02-05,2020-02-05,2118,2300,36.6499,-84.3467,36.6505,-84.3428,60.0134,48.3134,55.5884,2020-02-05 12:35:59,2020-02-05 23:06:38,1.2362206,1.2362206,24.0,13.106987,36.6868
872338,2020-02-12,2020-02-12,1540,1900,36.61,-88.32,36.6015,-88.309,45.5,35.96,39.41,2020-02-12 12:44:55,2020-02-12 23:30:13,1.0866143,1.0866143,17.0,11.990403,38.7001
872339,2020-02-12,2020-02-12,1727,1900,36.91,-87.82,36.9097,-87.8439,44.510002,36.05,38.8175,2020-02-12 12:43:30,2020-02-12 23:27:45,1.0275592,1.0275592,16.0,16.52657,36.463097
883049,2020-03-02,2020-03-03,2320,20,37.07,-85.83,37.0697,-85.8365,59.269997,46.4,52.6925,2020-03-02 12:11:53,2020-03-02 23:38:45,0.48818898,0.48818898,18.0,12.750899,33.7787
876304,2020-03-02,2020-03-03,2330,300,36.83,-87.46,36.8178,-87.4513,65.93,48.29,55.077503,2020-03-02 12:18:24,2020-03-02 23:45:40,0.6811024,0.6811024,17.0,11.666764,32.4365
876308,2020-03-02,2020-03-03,2345,300,36.8405,-87.1756,36.8243,-87.1291,64.4,47.39,54.26375,2020-03-02 12:17:01,2020-03-02 23:44:11,0.49212596,0.49212596,17.0,13.200195,36.9105
883151,2020-03-12,2020-03-12,1713,1813,37.37,-85.9,37.3643,-85.902,66.29,45.95,56.1875,2020-03-12 11:58:00,2020-03-12 23:48:31,0.46850392,0.46850392,8.0,15.12748,42.0556
883152,2020-03-12,2020-03-12,1730,1830,37.44,-85.65,37.4316,-85.6534,65.93,45.95,55.90625,2020-03-12 11:57:03,2020-03-12 23:47:31,0.53149605,0.53149605,9.0,15.081096,36.9105
883255,2020-03-12,2020-03-12,1755,1855,37.12,-86.21,37.1135,-86.1844,67.28,47.66,57.301254,2020-03-12 11:58:58,2020-03-12 23:49:36,0.17716536,0.17716536,10.0,14.436886,38.029
883254,2020-03-12,2020-03-12,1840,2040,37.61,-85.8,37.613,-85.8017,64.67,43.61,55.670002,2020-03-12 11:57:31,2020-03-12 23:47:55,0.8149606,0.8149606,8.0,12.108764,35.792
883259,2020-03-12,2020-03-12,1938,2138,36.8,-85.06,36.7749,-85.0903,66.47,48.92,58.666252,2020-03-12 11:54:15,2020-03-12 23:45:03,0.08267717,0.08267717,9.0,17.621258,43.8452
883260,2020-03-12,2020-03-12,1954,2054,37.0,-85.91,37.0006,-85.9108,68.27,47.21,57.758747,2020-03-12 11:58:01,2020-03-12 23:48:43,0.12598425,0.12598425,7.0,14.18512,43.6215
883256,2020-03-12,2020-03-12,2005,2105,37.36,-85.44,37.3563,-85.4358,67.46,46.04,55.99625,2020-03-12 11:56:06,2020-03-12 23:46:36,0.31889766,0.31889766,10.0,15.756167,41.3845
883257,2020-03-12,2020-03-12,2010,2110,37.35,-85.32,37.3664,-85.2994,66.56,45.95,55.8425,2020-03-12 11:55:37,2020-03-12 23:46:08,0.33858266,0.33858266,9.0,13.923416,40.266
883258,2020-03-12,2020-03-12,2010,2210,37.3921,-85.3082,37.4262,-85.306,66.56,45.95,55.8425,2020-03-12 11:55:37,2020-03-12 23:46:08,0.33858266,0.33858266,9.0,13.923416,40.266
883284,2020-03-28,2020-03-28,2030,2130,37.4927,-86.2145,37.4874,-86.1997,80.24,65.03,71.52125,2020-03-28 11:34:52,2020-03-29 00:04:06,0.11811024,0.11811024,2.0,12.66229,31.318
880246,2020-05-05,2020-05-05,830,930,37.0098,-83.9319,37.0102,-83.9317,73.4,53.059998,60.74375,2020-05-05 10:36:14,2020-05-06 00:28:39,1.0354334,1.0354334,22.0,14.5680065,35.3446
880257,2020-05-05,2020-05-05,838,938,36.9511,-84.0939,36.9512,-84.0935,73.76,53.6,61.1825,2020-05-05 10:36:53,2020-05-06 00:29:02,1.1456695,1.1456695,20.0,14.54222,36.6868
880249,2020-05-05,2020-05-05,840,940,37.121,-83.7738,37.1208,-83.7733,72.5,52.43,59.828747,2020-05-05 10:35:25,2020-05-06 00:28:24,1.0787404,1.0787404,22.0,13.876615,34.2261
880255,2020-05-05,2020-05-05,840,940,37.0977,-83.8473,37.0977,-83.8471,73.4,52.97,60.305,2020-05-05 10:35:35,2020-05-06 00:28:17,0.92913413,0.92913413,21.0,14.100201,37.1342
880252,2020-05-05,2020-05-05,840,940,37.1108,-83.8213,37.1106,-83.8218,73.4,52.97,60.305,2020-05-05 10:35:35,2020-05-06 00:28:17,0.92913413,0.92913413,21.0,14.100201,37.1342
880261,2020-05-05,2020-05-05,857,1017,37.15,-84.44,37.1517,-84.4391,71.6,52.97,59.855,2020-05-05 10:37:48,2020-05-06 00:30:47,1.1023622,1.1023622,20.0,13.407079,36.6868
895612,2020-05-18,2020-05-18,1454,1554,38.0277,-84.4843,38.0266,-84.4826,72.05,62.06,67.3475,2020-05-18 10:24:22,2020-05-19 00:44:05,1.7204725,1.7204725,20.0,11.7564945,28.6336
895613,2020-05-18,2020-05-18,1506,1606,38.04,-84.48,38.0411,-84.4812,70.97,62.15,67.11125,2020-05-18 10:24:10,2020-05-19 00:44:13,1.6968505,1.6968505,19.0,12.170595,29.528399
882012,2020-05-18,2020-05-18,1641,1741,37.0287,-84.6466,37.029,-84.6463,75.74,61.969997,68.72749,2020-05-18 10:27:40,2020-05-19 00:42:33,1.4921259,1.4921259,17.0,10.444658,29.7521
882014,2020-05-18,2020-05-18,1641,1741,37.05,-84.63,37.0499,-84.6298,74.84,61.88,68.2625,2020-05-18 10:27:28,2020-05-19 00:42:41,1.5984253,1.5984253,18.0,10.016665,29.3047
882098,2020-05-18,2020-05-18,2130,2230,38.49,-83.6197,38.4902,-83.6194,72.41,63.32,67.205,2020-05-18 10:20:00,2020-05-19 00:42:10,1.464567,1.464567,19.0,9.429956,21.9226
882097,2020-05-18,2020-05-18,2133,2233,38.3161,-83.571,38.316,-83.5703,75.29,63.05,67.4525,2020-05-18 10:19:56,2020-05-19 00:41:24,1.2795275,1.2795275,19.0,9.50396,22.8174
895614,2020-05-19,2020-05-19,415,615,38.57,-84.29,38.5662,-84.2931,62.96,55.76,60.683754,2020-05-19 10:21:28,2020-05-20 00:45:38,3.2874017,3.2874017,24.0,11.220735,24.607
882780,2020-05-19,2020-05-19,700,800,38.87,-84.46,38.8749,-84.4571,63.5,55.13,60.5225,2020-05-19 10:21:36,2020-05-20 00:47:13,2.7362206,2.7362206,24.0,11.205114,25.7255
891280,2020-05-19,2020-05-19,800,815,39.0755,-84.4923,39.0741,-84.4917,63.95,55.67,61.309998,2020-05-19 10:20:58,2020-05-20 00:47:40,2.6653543,2.6653543,24.0,12.015418,23.7122
895617,2020-05-19,2020-05-19,952,1152,37.88,-84.22,37.9,-84.2058,66.380005,57.65,60.799995,2020-05-19 10:23:05,2020-05-20 00:43:40,2.5866144,2.5866144,22.0,8.352132,19.6856
895622,2020-05-19,2020-05-19,952,1052,37.9689,-84.2056,37.9518,-84.2202,64.22,55.49,60.1025,2020-05-19 10:22:40,2020-05-20 00:43:58,2.8661416,2.8661416,23.0,9.8428,22.5937
897323,2020-05-19,2020-05-19,954,1154,37.88,-84.12,37.8844,-84.1238,64.85,57.02,60.8,2020-05-19 10:22:36,2020-05-20 00:43:11,2.8346457,2.8346457,22.0,8.527049,25.501799
897330,2020-05-19,2020-05-19,957,1057,38.39,-84.3,38.3942,-84.3044,62.87,55.309998,59.8625,2020-05-19 10:21:54,2020-05-20 00:45:20,3.314961,3.314961,23.0,11.548207,25.501799
897334,2020-05-19,2020-05-19,958,1058,38.22,-84.39,38.2189,-84.3623,64.58,55.309998,59.945,2020-05-19 10:23:01,2020-05-20 00:45:22,2.7322826,2.7322826,21.0,10.299921,22.1463
897337,2020-05-19,2020-05-19,958,1058,38.2689,-84.3524,38.2838,-84.319,63.32,55.04,59.61875,2020-05-19 10:22:48,2020-05-20 00:45:31,2.8070865,2.8070865,23.0,10.299921,22.369999
897338,2020-05-19,2020-05-19,1037,1137,38.49,-84.2,38.4916,-84.2079,62.96,55.67,60.31625,2020-05-19 10:21:41,2020-05-20 00:45:29,3.3700788,3.3700788,23.0,11.515661,24.383299
897340,2020-05-19,2020-05-19,1039,1139,38.5,-84.34,38.4938,-84.3512,62.780003,55.76,60.0425,2020-05-19 10:22:10,2020-05-20 00:45:58,2.9842515,2.9842515,22.0,10.73993,23.9359
897341,2020-05-19,2020-05-19,1044,1144,38.3555,-84.1682,38.3274,-84.1449,62.780003,55.13,60.020004,2020-05-19 10:21:37,2020-05-20 00:44:42,3.5708659,3.5708659,24.0,11.686049,25.7255
897343,2020-05-19,2020-05-19,1049,1149,38.13,-84.11,38.1397,-84.1037,63.59,54.32,59.828747,2020-05-19 10:21:46,2020-05-20 00:43:46,3.2165353,3.2165353,24.0,11.463397,28.186201
897347,2020-05-19,2020-05-19,1219,1319,38.24,-84.05,38.2415,-84.0531,63.5,54.41,60.08,2020-05-19 10:21:33,2020-05-20 00:43:55,3.1889765,3.1889765,24.0,11.959063,26.3966
897354,2020-05-19,2020-05-19,1230,1430,38.11,-84.12,38.1186,-84.1215,64.31,54.59,59.7425,2020-05-19 10:22:15,2020-05-20 00:44:15,3.2677171,3.2677171,24.0,10.997762,23.7122
882817,2020-05-24,2020-05-24,1645,1745,38.92,-84.45,38.9152,-84.4481,83.21001,65.39,72.3125,2020-05-24 10:17:59,2020-05-25 00:51:37,0.14566928,0.14566928,4.0,9.347342,19.238201
882873,2020-05-24,2020-05-24,1656,1656,37.272,-83.3857,37.2716,-83.3842,81.7772,66.1172,72.852196,2020-05-24 10:18:13,2020-05-25 00:43:12,0.07874016,0.07874016,7.0,6.843904,16.1064
882815,2020-05-24,2020-05-24,1700,1800,38.92,-84.44,38.9127,-84.4391,83.21001,65.39,72.3125,2020-05-24 10:17:59,2020-05-25 00:51:37,0.14566928,0.14566928,4.0,9.347342,19.238201
882812,2020-05-24,2020-05-24,1715,1815,38.8482,-84.6271,38.846,-84.6219,83.21001,64.4,72.05,2020-05-24 10:18:42,2020-05-25 00:51:57,0.17716536,0.17716536,5.0,8.488818,18.790798
882875,2020-05-24,2020-05-24,1719,1915,37.65,-82.87,37.6477,-82.8724,81.32,65.119995,71.6,2020-05-24 10:15:12,2020-05-25 00:42:01,0.13779528,0.13779528,6.0,7.227968,16.7775
882872,2020-05-24,2020-05-24,1730,1830,37.3342,-83.1014,37.3343,-83.1007,82.6763,66.2063,72.6788,2020-05-24 10:16:34,2020-05-25 00:41:54,0.42519686,0.42519686,8.0,6.725897,15.4353
882811,2020-05-24,2020-05-24,1730,1830,38.65,-84.58,38.6417,-84.5799,84.11,65.84,72.13251,2020-05-24 10:19:22,2020-05-25 00:51:28,0.1929134,0.1929134,3.0,8.0656185,19.461899
882883,2020-05-24,2020-05-24,1730,1900,37.2898,-83.1692,37.2901,-83.1691,82.427,65.957,72.6995,2020-05-24 10:17:15,2020-05-25 00:42:14,0.12598425,0.12598425,9.0,6.9383073,16.330101
882877,2020-05-24,2020-05-24,1733,1853,37.3419,-83.0028,37.342,-83.0025,80.24,64.04,70.655,2020-05-24 10:16:05,2020-05-25 00:41:26,0.12598425,0.12598425,6.0,6.905775,15.659
882879,2020-05-24,2020-05-24,1736,1845,37.2756,-83.184,37.276,-83.1839,82.544,66.074,72.816505,2020-05-24 10:17:15,2020-05-25 00:42:14,0.12598425,0.12598425,9.0,6.9383073,16.330101
882810,2020-05-24,2020-05-24,1830,1930,38.6105,-84.2115,38.5962,-84.2118,82.76,65.84,72.45875,2020-05-24 10:17:54,2020-05-25 00:50:00,0.102362216,0.102362216,4.0,7.9845543,19.0145
898062,2020-05-24,2020-05-24,1855,1955,38.46,-84.27,38.4571,-84.2669,83.75,66.2,72.447495,2020-05-24 10:18:20,2020-05-25 00:49:40,0.1929134,0.1929134,4.0,7.8677554,18.5671
882863,2020-05-25,2020-05-25,1530,1640,36.7787,-83.774,36.7791,-83.7773,82.0859,65.4359,72.86465,2020-05-25 10:20:08,2020-05-26 00:43:52,0.023622049,0.023622049,3.0,7.2762704,16.330101
882865,2020-05-25,2020-05-25,1908,2008,38.1755,-83.4569,38.1337,-83.4447,82.4,64.31,72.61625,2020-05-25 10:15:14,2020-05-26 00:46:26,0.047244098,0.047244098,3.0,5.2652726,14.764199
882866,2020-05-25,2020-05-25,1915,2015,38.1484,-83.4198,38.1483,-83.3907,82.31,64.22,72.42876,2020-05-25 10:15:28,2020-05-26 00:46:16,0.062992126,0.062992126,4.0,5.5340323,14.9879
882867,2020-05-25,2020-05-25,1940,2055,38.14,-83.54,38.1396,-83.5393,82.94,64.31,72.65,2020-05-25 10:15:57,2020-05-26 00:46:46,0.08267716,0.08267716,4.0,5.2652726,14.5405
883635,2020-05-25,2020-05-25,1945,2045,38.15,-83.52,38.1467,-83.5182,82.94,64.31,72.65,2020-05-25 10:15:57,2020-05-26 00:46:46,0.08267716,0.08267716,4.0,5.2652726,14.5405
899007,2020-06-04,2020-06-04,1625,2100,37.7363,-87.1344,37.6912,-87.1921,81.59,69.53,74.69374,2020-06-04 10:27:11,2020-06-05 01:06:35,1.606299,1.606299,12.0,8.405883,20.8041
906614,2020-06-18,2020-06-18,1900,2100,37.38,-85.38,37.3817,-85.3845,80.24,59.63,70.535,2020-06-18 10:20:36,2020-06-19 01:04:49,0.035433073,0.035433073,8.0,5.6103673,14.764199
906615,2020-06-18,2020-06-18,1900,2100,37.4195,-85.3823,37.4149,-85.3884,79.880005,59.09,70.07,2020-06-18 10:20:22,2020-06-19 01:05:00,0.04330709,0.04330709,8.0,5.5924997,14.764199
899012,2020-06-28,2020-06-28,700,1845,37.83,-87.58,37.73,-87.7,83.21001,72.05,76.520004,2020-06-28 10:30:55,2020-06-29 01:16:31,0.5944882,0.5944882,10.0,12.32179,28.6336
906553,2020-06-28,2020-06-28,741,941,37.55,-86.78,37.5676,-86.7828,81.23,70.43,74.832504,2020-06-28 10:28:27,2020-06-29 01:12:22,0.9724411,0.9724411,11.0,11.04317,32.4365
899013,2020-06-28,2020-06-28,741,1900,37.53,-87.27,37.555,-87.2445,83.57,72.59,76.808754,2020-06-28 10:30:35,2020-06-29 01:14:06,1.6811024,1.6811024,14.0,11.686049,26.3966
899021,2020-06-28,2020-06-28,745,1900,37.77,-87.12,37.73,-87.33,82.85,71.78,76.265,2020-06-28 10:29:12,2020-06-29 01:14:24,1.2007875,1.2007875,11.0,10.265856,26.844
906554,2020-06-28,2020-06-28,830,930,37.5331,-86.156,37.5414,-86.1598,80.42,69.8,73.46,2020-06-28 10:26:16,2020-06-29 01:09:47,2.6456695,2.6456695,13.0,11.813817,32.8839
906555,2020-06-28,2020-06-28,842,1042,37.4153,-86.3202,37.3892,-86.5046,80.51,69.98,73.955,2020-06-28 10:26:59,2020-06-29 01:10:04,1.1338583,1.1338583,13.0,13.401478,37.581596
906556,2020-06-28,2020-06-28,900,1100,37.4179,-86.892,37.4246,-86.8657,82.4,70.97,75.72125,2020-06-28 10:29:23,2020-06-29 01:12:28,1.2007874,1.2007874,15.0,11.602247,32.4365
906557,2020-06-28,2020-06-28,928,1128,37.4,-86.33,37.4134,-86.3354,80.15,69.89,73.95125,2020-06-28 10:27:13,2020-06-29 01:09:53,1.011811,1.011811,14.0,13.302158,36.0157
906558,2020-06-28,2020-06-28,1000,1200,37.432,-86.2805,37.4258,-86.2795,80.51,69.98,73.955,2020-06-28 10:26:59,2020-06-29 01:10:04,1.1338583,1.1338583,13.0,13.401478,37.581596
906559,2020-06-28,2020-06-28,1210,1410,37.207,-86.7188,37.2067,-86.7234,80.78,71.15,75.33125,2020-06-28 10:29:06,2020-06-29 01:10:56,1.2598425,1.2598425,15.0,8.081115,25.949202
906560,2020-06-28,2020-06-28,1300,1500,36.97,-86.44,36.9649,-86.4332,85.01,70.07,75.71,2020-06-28 10:29:02,2020-06-29 01:09:14,0.5984252,0.5984252,13.0,10.1284485,26.620298
906561,2020-06-28,2020-06-28,1400,1600,37.41,-86.88,37.4014,-86.8571,82.4,70.97,75.72125,2020-06-28 10:29:23,2020-06-29 01:12:28,1.2007874,1.2007874,15.0,11.602247,32.4365
906562,2020-06-28,2020-06-28,1500,1700,36.7228,-86.6118,36.7368,-86.6094,84.65,71.6,76.9775,2020-06-28 10:30:11,2020-06-29 01:09:09,0.6220473,0.6220473,11.0,13.251275,33.3313
906563,2020-06-28,2020-06-28,1500,1700,36.7408,-86.7121,36.7469,-86.7093,85.01,72.32,77.213745,2020-06-28 10:30:39,2020-06-29 01:09:37,0.49606302,0.49606302,11.0,13.279568,32.2128
906564,2020-06-29,2020-06-29,500,700,37.7,-85.22,37.7086,-85.2112,85.189995,67.28,73.924995,2020-06-29 10:22:10,2020-06-30 01:06:29,1.0905513,1.0905513,22.0,7.1338906,22.1463
906565,2020-06-29,2020-06-29,939,1139,37.65,-84.95,37.6497,-84.9525,83.479996,67.28,73.130005,2020-06-29 10:21:26,2020-06-30 01:05:20,0.9133859,0.9133859,22.0,8.142803,23.0411
906566,2020-06-29,2020-06-29,945,1145,37.81,-85.12,37.808,-85.1821,84.83,67.91,73.82,2020-06-29 10:21:27,2020-06-30 01:06:11,0.6496064,0.6496064,22.0,7.4495792,21.9226
906567,2020-06-29,2020-06-29,956,1156,37.63,-84.94,37.6242,-84.9359,83.479996,67.28,73.130005,2020-06-29 10:21:26,2020-06-30 01:05:20,0.9133859,0.9133859,22.0,8.142803,23.0411
906568,2020-06-29,2020-06-29,1015,1215,37.7394,-85.1146,37.7704,-85.1661,85.01,67.369995,73.6325,2020-06-29 10:21:41,2020-06-30 01:06:00,0.92913395,0.92913395,22.0,7.9657307,22.8174
906569,2020-06-29,2020-06-29,1015,1115,37.7764,-85.0972,37.7822,-85.0994,84.83,67.91,73.82,2020-06-29 10:21:27,2020-06-30 01:06:11,0.6496064,0.6496064,22.0,7.4495792,21.9226
906570,2020-06-29,2020-06-29,1030,1230,37.8,-85.14,37.8009,-85.144,85.01,67.55,73.951256,2020-06-29 10:21:56,2020-06-30 01:06:40,0.944882,0.944882,22.0,7.436133,21.2515
914808,2020-06-29,2020-06-29,1045,1245,37.7951,-85.1399,37.7972,-85.1465,85.01,67.55,73.951256,2020-06-29 10:21:56,2020-06-30 01:06:40,0.944882,0.944882,22.0,7.436133,21.2515
892422,2020-06-29,2020-06-29,1717,1757,37.1735,-84.5853,37.1734,-84.5852,82.67,66.47,72.6275,2020-06-29 10:21:39,2020-06-30 01:02:38,1.3818898,1.3818898,20.0,5.3874097,21.9226
906571,2020-06-29,2020-06-29,1800,2000,37.3421,-84.9076,37.3152,-84.95,82.94,66.83,72.695,2020-06-29 10:21:54,2020-06-30 01:04:08,1.0551181,1.0551181,22.0,5.6326222,21.9226
906572,2020-06-29,2020-06-29,1922,2022,38.228,-85.5791,38.2298,-85.5785,85.01,69.89,75.901245,2020-06-29 10:22:27,2020-06-30 01:09:43,0.6653543,0.6653543,16.0,6.949117,18.119701
892424,2020-06-29,2020-06-29,1930,2010,37.1641,-84.5012,37.1643,-84.5008,81.5,66.380005,72.40625,2020-06-29 10:21:11,2020-06-30 01:02:10,1.0511812,1.0511812,23.0,6.002501,20.133
906589,2020-06-29,2020-06-29,1940,2140,37.38,-85.19,37.392,-85.1909,84.92,66.83,74.168755,2020-06-29 10:23:20,2020-06-30 01:05:34,0.9370081,0.9370081,16.0,6.056448,19.461899
906573,2020-06-29,2020-06-29,1940,2140,37.51,-85.11,37.4825,-85.1579,83.21001,66.56,73.08875,2020-06-29 10:22:23,2020-06-30 01:05:27,0.8307087,0.8307087,23.0,6.2994494,23.9359
906590,2020-06-29,2020-06-29,1951,2151,38.22,-85.55,38.2212,-85.5635,84.560005,68.81,74.71625,2020-06-29 10:21:58,2020-06-30 01:09:14,0.7598426,0.7598426,15.0,7.44622,18.5671
906591,2020-06-29,2020-06-29,2000,2300,37.7644,-85.3268,37.7546,-85.3426,85.28,67.82,74.38251,2020-06-29 10:22:25,2020-06-30 01:07:09,0.98425215,0.98425215,21.0,7.137398,20.133
906592,2020-06-29,2020-06-29,2015,2315,37.47,-85.11,37.4723,-85.1118,83.93,66.65,73.11125,2020-06-29 10:22:37,2020-06-30 01:05:16,0.976378,0.976378,18.0,5.538552,19.9093
906593,2020-06-29,2020-06-29,2015,2215,37.4549,-84.9731,37.4428,-85.3191,83.03,66.74,72.60875,2020-06-29 10:22:09,2020-06-30 01:04:47,0.90944886,0.90944886,23.0,5.833382,22.369999
906594,2020-06-29,2020-06-29,2017,2217,38.19,-85.55,38.1913,-85.5532,84.560005,68.81,74.71625,2020-06-29 10:21:58,2020-06-30 01:09:14,0.7598426,0.7598426,15.0,7.44622,18.5671
906595,2020-06-29,2020-06-29,2030,2230,37.4662,-85.0303,37.4446,-85.0555,83.03,66.74,72.60875,2020-06-29 10:22:09,2020-06-30 01:04:47,0.90944886,0.90944886,23.0,5.833382,22.369999
892425,2020-06-29,2020-06-29,2030,2100,36.7,-84.6,36.6991,-84.5991,84.11,66.74,74.097496,2020-06-29 10:22:35,2020-06-30 01:01:06,0.7677165,0.7677165,19.0,6.142592,18.790798
906596,2020-06-29,2020-06-29,2130,2330,37.8,-85.45,37.8,-85.4435,86.09,68.36,75.12125,2020-06-29 10:22:54,2020-06-30 01:07:37,1.0551182,1.0551182,16.0,6.729616,19.461899
906597,2020-06-29,2020-06-30,2301,101,37.88,-85.43,37.8765,-85.4399,85.64,68.36,74.81,2020-06-29 10:22:39,2020-06-30 01:07:49,1.0472443,1.0472443,20.0,7.1897893,19.6856
891207,2020-06-30,2020-06-30,30,230,38.7936,-84.2156,38.794,-84.2146,82.04,70.34,74.825,2020-06-30 10:15:36,2020-07-01 01:05:47,0.4173229,0.4173229,11.0,4.9416943,16.330101
899101,2020-06-30,2020-06-30,1430,1530,37.103,-88.6588,37.1007,-88.6116,86.99,71.6,77.36375,2020-06-30 10:38:31,2020-07-01 01:18:35,1.1496065,1.1496065,16.0,10.20229,25.0544
892106,2020-06-30,2020-06-30,1445,1630,38.5753,-83.0007,38.529,-82.9979,80.6,69.8,74.25875,2020-06-30 10:11:27,2020-07-01 01:00:20,0.35039365,0.35039365,16.0,5.8547893,15.4353
892433,2020-06-30,2020-06-30,1610,1630,37.6872,-82.8297,37.6871,-82.8293,76.55,69.619995,72.646255,2020-06-30 10:13:00,2020-07-01 00:56:48,0.2519685,0.2519685,11.0,4.8290186,12.750899
905101,2020-07-01,2020-07-01,1501,2030,36.6507,-88.3583,36.5,-88.41,85.37,70.25,75.871254,2020-07-01 10:38:50,2020-07-02 01:15:55,0.17322835,0.17322835,6.0,7.3379054,18.119701
908084,2020-07-05,2020-07-05,1645,1845,37.6193,-86.3247,37.6224,-86.326,92.84,70.52,79.20875,2020-07-05 10:29:48,2020-07-06 01:09:52,0.11417323,0.11417323,4.0,5.5340323,14.3168
905229,2020-07-05,2020-07-05,1650,1800,36.679,-87.17,36.6634,-87.184,86.53999,71.69,78.00125,2020-07-05 10:36:11,2020-07-06 01:10:38,0.22834645,0.22834645,10.0,4.6116934,16.7775
913357,2020-07-05,2020-07-05,1718,1818,37.4917,-86.2108,37.4863,-86.2047,92.57,69.44,78.86375,2020-07-05 10:29:46,2020-07-06 01:09:01,0.12992127,0.12992127,5.0,6.440851,17.896
905237,2020-07-08,2020-07-08,1447,1700,37.54,-87.65,37.5472,-87.6302,89.78,72.95,81.86749,2020-07-08 10:37:16,2020-07-09 01:14:00,0.13779528,0.13779528,3.0,6.1872363,17.0012
913358,2020-07-08,2020-07-08,1550,1750,38.3,-85.5814,38.3032,-85.5827,87.979996,73.4,81.845,2020-07-08 10:27:07,2020-07-09 01:08:17,0.15354331,0.15354331,5.0,5.222329,14.764199
905361,2020-07-17,2020-07-17,1134,1400,36.85,-87.5343,36.85,-87.48,85.729996,73.31,78.785,2020-07-17 10:44:31,2020-07-18 01:07:55,0.2952756,0.2952756,13.0,4.474,15.659
905369,2020-07-17,2020-07-17,1158,1515,36.8,-88.62,36.7479,-88.5929,87.439995,73.04,79.19375,2020-07-17 10:48:59,2020-07-18 01:12:00,0.81102365,0.81102365,14.0,4.6548953,18.3434
913756,2020-07-17,2020-07-17,1300,1500,37.49,-85.75,37.489,-85.7425,86.45,72.95,78.41375,2020-07-17 10:36:02,2020-07-18 01:02:45,0.28346455,0.28346455,13.0,4.703023,17.4486
913757,2020-07-17,2020-07-17,1344,1544,37.44,-85.78,37.4425,-85.7794,86.810005,73.04,78.80376,2020-07-17 10:36:15,2020-07-18 01:02:35,0.18503937,0.18503937,10.0,6.056448,20.133
913758,2020-07-17,2020-07-17,1347,1547,37.48,-85.78,37.4888,-85.7878,86.45,72.95,78.41375,2020-07-17 10:36:02,2020-07-18 01:02:45,0.28346455,0.28346455,13.0,4.703023,17.4486
913761,2020-07-17,2020-07-17,1351,1430,37.433,-85.8637,37.3719,-85.876,86.810005,73.04,78.80376,2020-07-17 10:36:15,2020-07-18 01:02:35,0.18503937,0.18503937,10.0,6.056448,20.133
905378,2020-07-17,2020-07-17,1410,1515,36.99,-88.47,36.9913,-88.4759,86.810005,74.57,79.60249,2020-07-17 10:47:56,2020-07-18 01:12:03,0.60629934,0.60629934,15.0,6.203391,15.659
913759,2020-07-17,2020-07-17,1443,1643,37.51,-85.81,37.5129,-85.8093,86.45,72.95,78.41375,2020-07-17 10:36:02,2020-07-18 01:02:45,0.28346455,0.28346455,13.0,4.703023,17.4486
905472,2020-07-20,2020-07-20,1508,1730,36.9926,-88.8312,36.969,-88.8062,93.74,75.65,82.752495,2020-07-20 10:51:35,2020-07-21 01:11:37,0.07874016,0.07874016,2.0,9.223387,21.9226
913763,2020-07-26,2020-07-26,1659,1830,37.1018,-85.334,37.1018,-85.3116,85.37,71.69,77.5175,2020-07-26 10:42:20,2020-07-27 00:53:36,0.3858268,0.3858268,7.0,8.562188,20.8041
913765,2020-07-26,2020-07-26,1720,1920,37.0646,-85.4238,37.0914,-85.4553,84.020004,71.78,77.48375,2020-07-26 10:42:48,2020-07-27 00:54:04,0.65354335,0.65354335,7.0,6.0852976,19.461899
