event_id,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean
757542,0.3067667,0.37629172,0.2860001,0.35479164,67.0037,72.57875,65.35625,70.79375
757543,0.2837771,0.35345832,0.26599994,0.32149997,66.69613,72.353745,65.045,70.47125
757544,0.32096788,0.37241665,0.30758342,0.34970835,66.685135,72.43625,65.0075,70.52
757545,0.30596915,0.35479164,0.29512507,0.32687494,66.856514,72.67625,65.15001,70.7675
757546,0.3067667,0.37629172,0.2860001,0.35479164,67.0037,72.57875,65.35625,70.79375
757548,0.2837771,0.35345832,0.26599994,0.32149997,66.69613,72.353745,65.045,70.47125
748122,0.3846,0.48375,0.35362506,0.45775,66.493706,72.8,64.6625,70.67
755248,0.3435671,0.31870833,0.35400006,0.31608337,67.119385,72.03125,65.1425,72.26
755274,0.24554123,0.35950002,0.23400004,0.24712498,68.011284,72.87501,66.47749,71.64875
757427,0.24649668,0.38641664,0.2017083,0.35341668,69.51305,73.37,68.44625,71.885
757428,0.22900294,0.38004163,0.18379165,0.33366656,69.68694,73.50125,68.64876,71.975006
757429,0.24649668,0.38641664,0.2017083,0.35341668,69.51305,73.37,68.44625,71.885
757430,0.33265916,0.47741666,0.2867917,0.44166672,70.72595,74.51,69.53001,73.565
752882,0.20578544,0.35966662,0.18899997,0.21204166,69.64302,73.155945,68.58095,72.11345
752889,0.2792879,0.4015417,0.23870833,0.37766674,68.54709,71.87,67.67374,70.43375
757431,0.26490125,0.395125,0.21908337,0.37858334,69.36305,73.265,68.26999,71.81
757434,0.3163146,0.41370833,0.27937502,0.41049996,68.35457,71.50625,67.576256,69.972496
752893,0.23234294,0.36016667,0.21166663,0.26062497,70.21847,73.7333,69.18081,72.60455
763845,0.2552075,0.32687497,0.2254166,0.3334583,71.18761,77.791245,69.15875,75.942505
763847,0.2208804,0.31816664,0.18425,0.31404164,71.545975,78.23375,69.4625,76.46001
763879,0.27878168,0.36366668,0.25175002,0.34316662,71.83112,78.263756,69.9125,76.265
763882,0.288385,0.3405,0.27049997,0.33233333,71.45555,78.2825,69.39124,76.25749
763883,0.26733378,0.32500002,0.245625,0.32254168,75.10577,81.9425,72.96874,80.15375
763884,0.26733378,0.32500002,0.245625,0.32254168,75.10577,81.9425,72.96874,80.15375
763886,0.29444417,0.3800417,0.27275,0.34029165,71.91635,76.91,70.197495,76.145004
764249,0.2443729,0.31091666,0.23916662,0.24004166,74.91781,75.66875,74.386246,76.49
764270,0.26038456,0.33245835,0.25312498,0.26125002,74.69273,75.43625,74.13125,76.369995
762096,0.25415084,0.39195836,0.22100002,0.32187504,70.70514,71.2025,70.15626,72.42125
762095,0.24885835,0.3955833,0.21450002,0.31775,70.8665,71.31875,70.33624,72.53375
763960,0.3028092,0.41291666,0.27770826,0.35216674,72.14341,75.316246,70.82751,75.59749
767280,0.2689321,0.34133336,0.25933334,0.27770832,72.24616,74.85875,71.23999,74.825
764530,0.20019335,0.30608335,0.17670833,0.24541669,71.75405,73.685,71.06001,73.49
764531,0.22166581,0.33608332,0.19333334,0.28066662,72.20012,74.18001,71.51001,73.90625
764532,0.22888167,0.32041672,0.20762493,0.27125,71.77715,73.82375,71.06001,73.55375
764533,0.23429544,0.2915417,0.21799995,0.27108335,72.01855,74.61875,71.2775,73.692505
782830,0.2984604,0.34679165,0.28150007,0.3405,72.33999,74.555,71.73124,73.68875
782825,0.2747225,0.31662497,0.26200008,0.30437502,72.44361,74.915,71.78001,73.895
771264,0.31214544,0.44266668,0.2873334,0.3537083,73.31296,75.091255,72.6575,74.9675
782852,0.31637502,0.43500003,0.2851667,0.3838333,73.15947,75.8525,72.31999,75.14
782853,0.32945833,0.45808336,0.29475006,0.4055834,73.09651,75.935,72.23001,75.12125
782843,0.29201004,0.393375,0.26508322,0.35054162,72.01981,73.902504,71.41999,73.44875
767024,0.3242621,0.4897083,0.27745828,0.42958334,71.68434,73.98125,70.86875,73.715004
767026,0.3242621,0.4897083,0.27745828,0.42958334,71.68434,73.98125,70.86875,73.715004
767025,0.32814422,0.49454165,0.27920827,0.4404583,71.4185,73.28375,70.68875,73.29875
782845,0.20820291,0.29704162,0.18650003,0.253,76.18962,78.8975,75.515,77.59999
773261,0.23871414,0.25579163,0.2331667,0.25204167,74.51611,77.5175,73.51624,76.94375
772816,0.21864963,0.2558333,0.20716669,0.245625,76.50421,78.619995,75.56001,79.036255
783637,0.25044665,0.39816666,0.22100002,0.30216667,76.45704,74.948746,76.50876,76.7825
783635,0.19258791,0.3152917,0.17808332,0.20141669,77.18565,75.60875,77.134995,77.885
783638,0.19258791,0.3152917,0.17808332,0.20141669,77.18565,75.60875,77.134995,77.885
783651,0.19258791,0.3152917,0.17808332,0.20141669,77.18565,75.60875,77.134995,77.885
783639,0.33408335,0.47120836,0.3054999,0.38637504,75.72178,75.00876,75.484985,76.771255
783656,0.19258791,0.3152917,0.17808332,0.20141669,77.18565,75.60875,77.134995,77.885
783652,0.19258791,0.3152917,0.17808332,0.20141669,77.18565,75.60875,77.134995,77.885
783657,0.25044665,0.39816666,0.22100002,0.30216667,76.45704,74.948746,76.50876,76.7825
784424,0.19258791,0.3152917,0.17808332,0.20141669,77.18565,75.60875,77.134995,77.885
783658,0.23208125,0.39987502,0.1991666,0.289,72.809784,70.5725,73.145,72.40625
774126,0.28317875,0.40750003,0.2597084,0.32220834,72.92697,70.895004,73.2425,72.52249
773423,0.2525963,0.39600006,0.22945835,0.284125,72.949554,70.48625,73.37376,72.316246
780981,0.20980833,0.41645834,0.16220833,0.30412504,72.322586,69.24875,73.04001,70.8875
780986,0.3151167,0.48954165,0.2820417,0.370375,72.60557,70.377495,72.96126,72.12875
773418,0.23111917,0.37841666,0.20429164,0.27399996,72.99803,71.31875,73.13374,73.0925
783659,0.2500479,0.39416668,0.22395831,0.2914583,73.434166,71.213745,73.75625,73.07
783660,0.2685288,0.41037497,0.24033332,0.31791672,73.272766,71.29625,73.56124,72.9425
773421,0.22365123,0.384375,0.19533335,0.26716667,73.18671,71.85875,73.261246,73.37375
773419,0.2230754,0.35891664,0.20300002,0.24662499,73.17909,70.99625,73.44501,72.994995
773420,0.19738542,0.36691666,0.168,0.24162501,73.79124,72.40625,73.865005,73.99999
773422,0.2324446,0.3740833,0.208,0.2690417,73.4597,71.8325,73.57625,73.6025
775945,0.3090504,0.42979166,0.28016672,0.36783335,73.79724,74.65056,73.15806,75.7043
783677,0.29518875,0.42712498,0.2503333,0.405,69.97356,63.035,71.6525,66.53
783683,0.32416916,0.42891666,0.28870836,0.41083336,69.93395,63.06875,71.58875,66.54875
783682,0.3328071,0.42570832,0.30220836,0.40675005,69.87733,63.12125,71.54001,66.42875
783681,0.32416916,0.42891666,0.28870836,0.41083336,69.93395,63.06875,71.58875,66.54875
783679,0.29518875,0.42712498,0.2503333,0.405,69.97356,63.035,71.6525,66.53
783684,0.3083,0.42525002,0.27079162,0.39791664,69.94756,63.035,71.62625,66.49625
783685,0.30945793,0.4304167,0.26554167,0.41970837,70.19322,63.267498,71.847496,66.83
783686,0.32555044,0.42791668,0.29141665,0.40845835,70.01682,63.21125,71.66375,66.63875
783687,0.3328071,0.42570832,0.30220836,0.40675005,69.87733,63.12125,71.54001,66.42875
783688,0.328945,0.42937496,0.29591668,0.40870836,70.54832,64.4525,71.975,67.68875
783689,0.3059271,0.42383337,0.26691666,0.400375,69.88658,63.079998,71.57001,66.38374
783690,0.32555044,0.42791668,0.29141665,0.40845835,70.01682,63.21125,71.66375,66.63875
783691,0.32865337,0.4309583,0.29241666,0.41879168,70.15667,63.29,71.791245,66.84125
783693,0.32555044,0.42791668,0.29141665,0.40845835,70.01682,63.21125,71.66375,66.63875
783694,0.3083,0.42525002,0.27079162,0.39791664,69.94756,63.035,71.62625,66.49625
775956,0.34270418,0.43066671,0.31245837,0.41708335,70.10773,63.4925,71.64125,67.055
783696,0.32416916,0.42891666,0.28870836,0.41083336,69.93395,63.06875,71.58875,66.54875
775951,0.3277371,0.4298333,0.29341665,0.41137502,70.07176,63.2825,71.667496,66.863754
783698,0.32816416,0.41816673,0.29479164,0.41258338,72.21579,71.84376,72.50376,71.3525
777537,0.3036954,0.42841664,0.25654164,0.42379162,69.31813,66.468056,69.97806,68.005554
777538,0.28572586,0.42833328,0.23204166,0.42225,70.91896,68.06495,71.57495,69.6212
777540,0.25477168,0.42641667,0.19079167,0.4169166,71.11063,68.117905,71.80415,69.7304
784989,0.37009504,0.36612502,0.3695,0.37345836,69.51106,73.35125,68.465,71.817505
778480,0.28373292,0.33204168,0.26700005,0.32499996,70.339096,73.208755,69.50751,72.23376
778481,0.27371213,0.32033333,0.25654167,0.3170417,70.09062,72.97625,69.2375,72.05374
786073,0.49346462,0.4920833,0.49508336,0.4883751,57.52925,55.295002,58.56875,54.710003
793876,0.49403504,0.5002499,0.48904172,0.50908333,58.22319,58.28,58.41875,57.53375
798071,0.41806254,0.428375,0.4135417,0.430125,39.098713,49.43375,36.51125,44.525
798075,0.41937253,0.42875004,0.41516674,0.4306667,40.359688,52.00625,37.295,46.985
802943,0.40147796,0.4316667,0.39004162,0.430625,43.56508,49.085,42.5975,45.0425
802945,0.4131571,0.43270835,0.40525004,0.43374994,44.111076,49.6175,43.175,45.485
802946,0.50054675,0.50816673,0.4955416,0.51516664,44.73639,50.4425,43.925,45.61625
800058,0.48854673,0.5049166,0.48120832,0.50825006,43.42681,47.329998,42.89,43.96625
800059,0.49587378,0.5083749,0.49041662,0.5104166,43.376377,47.01125,42.95375,43.61375
800060,0.5054317,0.5097917,0.50179166,0.5164583,45.129913,49.89125,44.465,45.822502
800061,0.5001513,0.51212496,0.49662507,0.50825,45.76134,49.6175,45.218746,46.33625
800062,0.49580172,0.50966656,0.48958334,0.5125,44.450226,48.30875,43.962498,44.83625
800063,0.49688795,0.5082916,0.49066666,0.51441664,44.516975,48.1775,44.045,44.915
802948,0.49478295,0.5079167,0.48720828,0.51637495,45.706436,49.83125,45.15125,46.235
800068,0.4958296,0.51020825,0.48966673,0.51216674,46.401352,49.5725,45.968754,46.8275
800065,0.49580172,0.50966656,0.48958334,0.5125,44.450226,48.30875,43.962498,44.83625
800064,0.49245718,0.50883335,0.48524997,0.5117083,44.3186,48.4325,43.8125,44.6825
800070,0.5057383,0.5095833,0.5025416,0.5154167,44.995552,48.6275,44.48,45.5525
800069,0.51167244,0.51087505,0.511375,0.51295835,46.20706,49.5725,45.77,46.583748
800071,0.503935,0.509125,0.49987495,0.516125,45.145023,48.455,44.682503,45.6275
800075,0.51141924,0.5130417,0.51241666,0.5074582,45.51635,48.676254,45.057503,46.036247
800078,0.497498,0.5092917,0.4914166,0.51441664,44.82905,49.53875,44.1875,45.45875
800080,0.51117545,0.5120416,0.51145834,0.5099167,45.06474,47.963753,44.645004,45.5375
800081,0.43308255,0.435375,0.43245837,0.43445837,45.89994,49.51625,45.245,46.940002
800073,0.50448084,0.5107084,0.5009167,0.51462495,44.114826,47.123753,43.6775,44.61125
800083,0.50579125,0.51150006,0.502125,0.51645833,46.39756,49.61,45.976254,46.771248
800085,0.51216626,0.51187503,0.511125,0.5158334,45.190174,48.4925,44.708748,45.739998
800087,0.5119272,0.51270837,0.51258343,0.50941664,45.351086,48.642498,44.86625,45.916252
800082,0.43329254,0.43200004,0.4330416,0.43458334,43.297287,46.17875,42.87125,43.7975
800084,0.42549333,0.4268333,0.4251667,0.42616668,42.666237,45.072502,42.346252,42.96125
800228,0.51344246,0.51000005,0.51441664,0.51125,43.509842,45.777496,43.235,43.69625
800086,0.5131729,0.51304173,0.51362497,0.5116666,44.7107,47.8175,44.255,45.2375
800230,0.5100338,0.511125,0.5092084,0.51250005,43.612812,45.815002,43.370003,43.71125
800209,0.43016458,0.43020833,0.42933333,0.43300006,43.550827,46.197502,43.144997,44.06
800231,0.42846623,0.42912498,0.4275416,0.43141672,43.350014,46.017498,42.934998,43.88375
800223,0.43109462,0.4313334,0.4303333,0.43362498,43.1219,45.63875,42.725,43.64375
800229,0.4290662,0.4308749,0.4280834,0.43183336,43.944874,46.64375,43.475,44.65625
800227,0.43019423,0.43104163,0.42920837,0.43329167,43.92624,46.56875,43.50125,44.502502
800225,0.42778042,0.42941666,0.42679164,0.430625,43.978516,46.62125,43.46375,44.862503
800088,0.4309992,0.43041667,0.430375,0.43333337,43.099327,46.4075,42.59375,43.73
800089,0.40179625,0.42737505,0.39254165,0.42499995,42.938713,46.72625,42.3725,43.6175
800221,0.51366836,0.5112083,0.5143333,0.5122083,43.901978,46.1675,43.61375,44.135
800220,0.43253878,0.432,0.43225002,0.4337084,43.469635,46.06625,43.0625,44.0
800222,0.5133591,0.51016676,0.51433337,0.5110833,43.6481,45.878746,43.38875,43.79375
800226,0.5106629,0.5067917,0.51120836,0.5100833,43.269688,45.455,43.04,43.32875
800090,0.41475043,0.40941668,0.41258332,0.42395833,44.47456,49.471252,42.987503,47.9075
800224,0.42371377,0.41224995,0.424125,0.42612496,44.810974,50.25125,43.33625,48.05375
807424,0.38582584,0.42508337,0.37,0.42699996,48.040398,60.455006,44.6825,55.415
807432,0.37344003,0.42,0.35620832,0.41699997,45.116,57.21875,41.91875,52.04375
816147,0.21720213,0.35370827,0.20100003,0.22725002,65.11047,67.64375,64.0925,67.75625
817484,0.30151835,0.39895836,0.29541665,0.28995833,66.42845,72.158745,64.707504,70.418755
817486,0.22972918,0.36591664,0.2094584,0.25383332,65.67883,71.198746,64.02875,69.49625
817487,0.20719127,0.35487497,0.17587505,0.26533335,65.39274,71.165,63.728752,69.17375
818106,0.21529543,0.3577917,0.17945836,0.29066667,65.10489,71.32625,63.327503,69.125
818108,0.23443581,0.37020835,0.19862501,0.31195834,65.05112,71.27,63.31625,68.926254
818107,0.23443581,0.37020835,0.19862501,0.31195834,65.05112,71.27,63.31625,68.926254
841434,0.33644295,0.47804165,0.31425008,0.36533332,67.40296,69.878746,66.274994,70.445
818658,0.35748836,0.49220833,0.3155,0.4565417,66.108955,70.955,64.771255,69.08
830794,0.34928462,0.4000834,0.34091675,0.36104164,64.905045,71.24376,63.323753,68.213745
830818,0.34386417,0.40354168,0.33166662,0.36579168,64.61432,71.003746,63.027496,67.925
830812,0.34928462,0.4000834,0.34091675,0.36104164,64.905045,71.24376,63.323753,68.213745
820090,0.3223267,0.3401667,0.30858335,0.36349997,66.74679,73.80875,64.520004,72.027504
825734,0.37464917,0.41141674,0.3714583,0.37333333,64.62815,71.026245,62.708755,69.07625
825735,0.3174621,0.3818333,0.30349997,0.34387505,64.753624,71.17625,62.761253,69.44375
841810,0.3894062,0.414875,0.38233328,0.40516666,68.080666,73.895,66.42876,71.80625
841811,0.36306834,0.41283333,0.34804168,0.39799997,67.64469,73.32875,65.997505,71.39749
833069,0.29201332,0.38970837,0.262625,0.3602084,65.94864,71.854996,64.32875,69.533745
820120,0.22942708,0.3510833,0.20062496,0.28762498,65.286575,70.76375,63.7625,68.68625
820151,0.34798086,0.47795835,0.3239999,0.386875,66.89357,69.89,65.66376,70.11125
829439,0.34502837,0.3697084,0.3362083,0.36704168,69.696236,74.105,68.4575,72.47375
829280,0.4649233,0.4962083,0.45037505,0.50437504,67.8197,72.11,66.545006,70.76
829273,0.38247463,0.39345834,0.37758324,0.39558336,69.138016,74.240005,67.7675,72.136246
829262,0.3646237,0.37012497,0.35829163,0.3845,68.91212,74.1725,67.47125,72.098755
841624,0.38945794,0.3620417,0.39337507,0.38516667,68.609566,74.045006,67.14875,71.80625
841625,0.48463878,0.45874998,0.48954162,0.47645828,68.5763,74.43126,66.995,72.04625
841628,0.48315248,0.45487502,0.4882915,0.4749584,68.74869,74.525,67.175,72.21875
841629,0.43820667,0.4546666,0.42850006,0.46599996,69.75612,75.57125,68.104996,73.478745
841631,0.44314876,0.44000003,0.438625,0.45970833,69.53784,75.725,67.83501,73.31374
826058,0.31436583,0.3175833,0.3069167,0.3388333,70.00246,77.3225,67.73,75.35375
826065,0.29633036,0.2887917,0.28700006,0.33083335,71.36364,78.76625,69.0875,76.7
843677,0.26396665,0.2165417,0.27195832,0.25237498,70.81408,76.853745,68.869995,75.46625
843679,0.2587175,0.22774999,0.26645824,0.24249999,70.768105,77.003746,68.77626,75.51875
833022,0.41699335,0.44283333,0.4254167,0.37950006,73.56785,78.94624,71.94876,77.32625
833025,0.29394963,0.28320837,0.30212504,0.2695,72.512825,78.54125,70.77875,76.448746
826086,0.1949771,0.20170833,0.19983333,0.17608334,73.23508,79.53575,71.33825,77.63826
826087,0.1949771,0.20170833,0.19983333,0.17608334,73.09468,79.39535,71.197845,77.497856
833222,0.39657715,0.36070833,0.408375,0.36808333,75.549805,83.43874,73.317505,80.57375
833223,0.2915955,0.25466672,0.30020833,0.27437496,77.14497,84.3875,75.034996,81.965
826439,0.23688793,0.21954168,0.24612497,0.21099997,72.70869,78.136246,70.89875,77.104996
826443,0.2407067,0.24129164,0.2508333,0.2057917,72.25029,77.29626,70.44875,76.744995
826459,0.23688793,0.21954168,0.24612497,0.21099997,72.70869,78.136246,70.89875,77.104996
826497,0.33668876,0.33275002,0.34491658,0.30979162,73.23894,79.44499,71.213745,78.113754
826915,0.1991146,0.21095832,0.19962494,0.19341667,73.13056,78.56375,71.386246,77.299995
828120,0.257475,0.20300001,0.28016666,0.19783334,72.63032,78.53375,70.8125,76.895004
828121,0.257475,0.20300001,0.28016666,0.19783334,72.63032,78.53375,70.8125,76.895004
843707,0.2124179,0.2690417,0.21583338,0.18183334,73.59571,77.705,72.12125,77.28125
843708,0.27367297,0.28504166,0.28549996,0.22933339,73.26005,76.94375,71.91501,76.64375
827487,0.20826584,0.3469583,0.193,0.214375,72.08817,74.7425,71.2025,74.240005
827486,0.25065666,0.37154165,0.22391665,0.30204168,72.868706,75.853546,71.95729,74.99855
828280,0.19470622,0.274375,0.17899996,0.22199999,73.18141,79.216255,71.4875,76.9775
843735,0.26023751,0.257,0.26983336,0.22841668,74.554405,80.62625,72.52999,79.47125
843736,0.38260463,0.47158337,0.37300006,0.385875,74.69502,76.182495,73.55,78.125
843737,0.3849359,0.47945833,0.37099996,0.40120837,74.71959,76.28749,73.5575,78.181244
843741,0.38260463,0.47158337,0.37300006,0.385875,74.69502,76.182495,73.55,78.125
833233,0.25751543,0.30854163,0.25433338,0.25141665,75.74541,77.19125,74.592514,79.216255
833243,0.40018794,0.49629164,0.3835833,0.4250833,76.312065,76.84251,75.27124,79.70375
829577,0.31110626,0.387875,0.31500003,0.27216667,73.07706,74.2475,71.847496,76.9025
839685,0.21643044,0.31554165,0.20587502,0.21958332,74.096596,75.57124,72.95,77.536255
832652,0.30654544,0.31829163,0.28966665,0.3605,71.49196,75.3875,70.175,74.70875
834424,0.21873622,0.25475,0.21499996,0.21954168,72.5903,74.802505,71.659996,75.0425
834418,0.20502834,0.2392083,0.20466666,0.19487496,72.881004,75.2075,71.862495,75.597496
847128,0.217905,0.26312497,0.21354164,0.21779166,72.684845,74.817505,71.78001,75.07625
847123,0.20421709,0.27520832,0.20129162,0.19058333,72.970215,75.14,72.005005,75.55625
841255,0.22543375,0.36362502,0.19433336,0.286,71.216675,70.89874,71.54375,70.20125
847202,0.23332627,0.28950006,0.20745827,0.30329168,71.49771,73.340004,70.895004,72.95
856247,0.2658129,0.27616665,0.26875004,0.25229165,75.73423,72.18125,76.58,74.01875
863305,0.3857883,0.4337084,0.36899996,0.427375,49.499603,47.46875,50.600002,46.40375
863307,0.3717425,0.43275002,0.35095832,0.42266664,49.447403,47.525,50.536255,46.355003
866696,0.45585993,0.50762504,0.43616664,0.50612503,48.394215,45.16625,49.760006,44.7875
858559,0.35057795,0.4171667,0.32537502,0.4147916,48.3236,45.282497,49.523746,45.2225
866704,0.47869837,0.5090833,0.46712503,0.50825006,48.458374,45.631252,49.752502,44.96375
866713,0.46685085,0.51058334,0.44991663,0.51033336,49.412037,47.375,50.540005,46.223747
866697,0.34047458,0.42408335,0.31050003,0.415375,48.586926,45.27875,49.879993,45.25625
866700,0.3337183,0.4193333,0.30270836,0.41149998,48.563934,45.409996,49.820004,45.30875
866702,0.3562529,0.42816672,0.33116665,0.4182916,48.348797,44.9675,49.68125,44.9075
866703,0.48735377,0.50587505,0.48033336,0.50525004,49.46964,46.4075,50.768745,46.03625
866705,0.38345754,0.42937502,0.3685417,0.41929173,48.96999,46.325,50.120003,45.90875
866706,0.3884246,0.42870834,0.37408328,0.4241667,48.56675,45.6575,49.790005,45.3425
866709,0.48735377,0.50587505,0.48033336,0.50525004,49.46964,46.4075,50.768745,46.03625
866711,0.33755168,0.42141664,0.3077083,0.41191673,48.4607,44.80625,49.8425,44.941254
866712,0.3566117,0.42541668,0.3335,0.41291663,48.489613,45.5825,49.647503,45.48875
865943,0.3910879,0.42629167,0.37949994,0.41908333,47.52661,41.915,49.14125,43.86125
869324,0.4095229,0.43479168,0.40116665,0.42975,46.692802,45.5075,47.311253,44.9675
865945,0.49158132,0.511125,0.4849166,0.5079166,47.681114,42.47,49.280003,43.93625
865946,0.48907462,0.50795823,0.48324993,0.50275,49.012024,44.588753,50.344997,45.91625
868893,0.40497962,0.41920832,0.4003334,0.41616657,51.02979,54.889996,49.6325,54.533752
868897,0.50544375,0.50475,0.5086667,0.494625,50.094387,53.386253,48.905003,53.075
868895,0.5052188,0.50799996,0.50820833,0.49404168,50.190086,54.53,48.78125,53.573753
868896,0.42701507,0.4265,0.42658332,0.42866668,50.413887,52.216248,49.392498,53.315
867883,0.4962492,0.51229167,0.48950002,0.51404166,49.735367,54.890903,48.260902,53.07215
872338,0.42392835,0.4207083,0.42420837,0.42404172,44.735786,40.91,45.706253,42.68375
872339,0.50940955,0.49758324,0.5150417,0.49404168,44.062553,40.04,45.079998,41.915
883049,0.47920012,0.49249998,0.47645822,0.48416662,44.673428,50.322502,43.6775,46.205
876304,0.45954874,0.494375,0.4507084,0.47825006,44.99574,51.695,43.714996,47.15375
876308,0.4525971,0.48858333,0.44320843,0.47279158,44.83021,51.33125,43.6025,46.8725
883151,0.44952336,0.45945835,0.44191667,0.47229162,48.358665,52.6925,47.326252,50.45375
883152,0.46145168,0.46366668,0.4564583,0.47783336,48.18279,52.553753,47.11625,50.3825
883255,0.46701086,0.45708326,0.471625,0.45449996,48.81106,53.50625,47.791252,50.7425
883254,0.45897332,0.46158338,0.45649993,0.46658328,48.827637,53.25125,47.7275,51.125
883259,0.43293872,0.41762507,0.43620828,0.42683342,49.9535,55.7225,48.541252,52.8725
883260,0.44473457,0.4469584,0.44587505,0.44008338,49.004677,54.02375,47.877502,51.19625
883256,0.4622421,0.46670827,0.45879173,0.4725833,48.409626,52.83875,47.28875,50.776253
883257,0.4725459,0.45508337,0.47566676,0.46766663,48.286175,52.79,47.153748,50.6675
883258,0.4725459,0.45508337,0.47566676,0.46766663,48.286175,52.79,47.153748,50.6675
883284,0.4719404,0.4432917,0.47645834,0.46599996,54.400024,67.41875,50.9975,61.72625
880246,0.46267962,0.49420834,0.44916663,0.49850002,55.658943,60.6725,53.975002,59.761253
880257,0.46939504,0.493125,0.45841667,0.499125,55.90055,61.017498,54.203754,60.012497
880249,0.4745387,0.49812505,0.46462497,0.5006667,55.601,60.155003,54.005,59.555
880255,0.38779128,0.41300002,0.3768334,0.41695842,55.68151,60.24125,54.158752,59.3825
880252,0.38779128,0.41300002,0.3768334,0.41695842,55.68151,60.24125,54.158752,59.3825
880261,0.37952748,0.41750002,0.36395827,0.42025006,55.86999,60.132496,54.394997,59.506256
895612,0.3674388,0.392625,0.36516663,0.36683336,58.11256,66.8375,55.32875,64.74875
895613,0.35995212,0.38895833,0.35600007,0.3638333,57.03973,65.9675,54.2,63.8
882012,0.4478096,0.43945828,0.4546666,0.42708337,58.56669,67.722496,55.7225,65.26625
882014,0.4548979,0.4501667,0.46025005,0.438125,58.1222,67.27251,55.2725,64.8425
882098,0.35298586,0.37645832,0.35200012,0.34854165,56.48765,65.896255,53.555,63.40625
882097,0.34102044,0.35829166,0.34508324,0.32133332,56.450264,66.005,53.4575,63.526253
895614,0.39418045,0.4354167,0.37808335,0.43562505,56.79725,61.4075,54.991253,61.452503
882780,0.3875613,0.43575004,0.36883333,0.43570837,56.471485,61.220005,54.67625,61.04375
891280,0.40603545,0.43616667,0.39420834,0.43654168,57.24534,61.7675,55.516254,61.66625
895617,0.38587168,0.4317917,0.36762497,0.43312502,57.504463,61.872505,55.74125,62.09375
895622,0.38793755,0.43275002,0.3702917,0.43350005,56.906975,61.16375,55.175,61.42625
897323,0.38444707,0.43395832,0.36537495,0.4333333,57.59544,61.981247,55.8275,62.195
897330,0.4091896,0.4350833,0.39879164,0.43620837,56.799126,60.92,55.11125,61.2125
897334,0.38849,0.433375,0.37108335,0.43320838,56.711,60.82625,55.062504,60.99125
897337,0.3901138,0.43387505,0.37337503,0.43291673,56.638474,60.6275,55.00625,60.905006
897338,0.40679243,0.43525,0.39545837,0.43616673,56.843224,61.145,55.11125,61.3475
897340,0.37903377,0.43462503,0.35779166,0.43333337,56.73414,60.94625,55.025,61.189995
897341,0.40188292,0.43566677,0.38870835,0.43579173,56.82676,61.09625,55.088753,61.362503
897343,0.38364252,0.4357501,0.3637917,0.43433335,56.7836,61.054996,55.0175,61.414997
897347,0.39113295,0.43629172,0.373875,0.43525004,56.85294,61.25,55.058754,61.53875
897354,0.3865762,0.4358751,0.368,0.43383333,56.762035,60.89,55.055,61.23875
882817,0.39258623,0.35575,0.4033749,0.36787498,58.79889,69.207504,55.966248,65.04125
882873,0.36971167,0.36579168,0.36608338,0.38345838,61.070488,70.069695,58.602196,66.53345
882815,0.39258623,0.35575,0.4033749,0.36787498,58.79889,69.207504,55.966248,65.04125
882812,0.37761,0.36175,0.3835833,0.36241665,58.69201,69.01624,55.846252,65.00749
882875,0.35597417,0.38166663,0.34420827,0.38775003,59.432823,68.667496,56.885,65.09
882872,0.3617525,0.39174998,0.3510833,0.3883334,60.746414,69.73505,58.29755,66.1463
882811,0.36713672,0.3572916,0.3709166,0.35745835,58.887463,69.00876,56.09,65.105
882883,0.3666346,0.37370834,0.3599584,0.3871666,60.79299,69.7445,58.351997,66.17825
882877,0.37387374,0.37987503,0.36695838,0.3955834,58.955376,67.71125,56.585,64.16375
882879,0.3666346,0.37370834,0.3599584,0.3871666,60.909992,69.861496,58.468998,66.29525
882810,0.39776954,0.34320834,0.41433325,0.35916665,59.1425,69.256256,56.38625,65.22125
898062,0.39519632,0.35075,0.41049996,0.35754165,59.290474,69.3275,56.539997,65.37499
882863,0.3861612,0.38525,0.38254163,0.398875,62.165714,70.82091,59.702152,67.72715
882865,0.39229834,0.37233338,0.40079173,0.36983338,59.898315,69.58625,57.15125,66.0875
882866,0.3927745,0.3723333,0.39908326,0.37795833,60.058292,69.5975,57.35375,66.151245
882867,0.380685,0.362,0.38945833,0.35683334,60.332676,69.755005,57.64625,66.402504
883635,0.380685,0.362,0.38945833,0.35683334,60.332676,69.755005,57.64625,66.402504
899007,0.30389667,0.2899167,0.31195828,0.28091666,67.241486,74.90375,64.737495,73.2725
906614,0.3572546,0.30795833,0.36870834,0.33441666,65.701065,69.878746,64.7075,67.715004
906615,0.2827763,0.23037499,0.29529172,0.2573334,65.55189,69.17,64.70374,67.25375
899012,0.26119167,0.34566665,0.24900003,0.27483335,72.215454,77.041245,70.583755,76.20125
906553,0.37809464,0.46620834,0.3715001,0.37133333,69.390236,74.42,67.700005,73.50875
899013,0.2718304,0.37066662,0.26133338,0.27487502,71.57319,76.79375,69.85249,75.7325
899021,0.2918884,0.38095832,0.279125,0.3059583,71.73722,76.11875,70.23125,75.439995
