event_id,maxtemp_f,mintemp_f,avgtemp_f,maxwind_mph,totalprecip_in,avgvis_miles,avghumidity,uv,daily_will_it_rain,daily_chance_of_rain,condition_text
745281,76.6,64.0,69.3,4.9,0.29,3.0,92,3.4,1,100,Moderate or heavy rain shower
745285,75.9,64.9,70.4,4.0,0.14,3.0,90,9.6,1,100,Moderate or heavy rain shower
746870,75.0,63.9,69.1,9.6,0.75,5.0,93,4.1,1,100,Moderate or heavy rain shower
745485,75.7,63.9,69.0,7.4,0.64,3.0,94,2.3,1,100,Moderate or heavy rain shower
746871,76.3,64.2,69.0,9.8,0.67,5.0,92,4.0,1,100,Moderate or heavy rain shower
746872,76.3,64.2,69.0,9.8,0.67,5.0,92,4.0,1,100,Moderate or heavy rain shower
746873,76.3,64.2,69.0,9.8,0.67,5.0,92,4.0,1,100,Moderate or heavy rain shower
746875,76.6,63.9,69.8,6.0,1.0,3.0,90,3.8,1,100,Moderate or heavy rain shower
745486,75.4,62.4,68.1,5.6,0.77,3.0,96,3.1,1,100,Moderate or heavy rain shower
745508,73.6,64.6,68.5,8.9,0.57,5.0,93,2.7,1,100,Moderate or heavy rain shower
746874,76.3,64.2,69.0,9.8,0.67,5.0,92,4.0,1,100,Moderate or heavy rain shower
745503,73.6,64.6,68.5,8.9,0.57,5.0,93,2.7,1,100,Moderate or heavy rain shower
745505,73.6,64.6,68.5,8.9,0.57,5.0,93,2.7,1,100,Moderate or heavy rain shower
745512,73.6,64.6,68.5,8.9,0.57,5.0,93,2.7,1,100,Moderate or heavy rain shower
745487,79.5,62.5,69.2,4.8,0.66,2.0,91,2.9,1,100,Moderate or heavy rain shower
746878,81.0,64.0,71.9,5.8,0.1,4.0,85,10.1,1,100,Moderate or heavy rain shower
754719,85.8,67.1,75.5,8.6,0.02,5.0,81,11.4,1,100,Patchy rain possible
754718,85.6,70.5,77.0,13.0,0.55,5.0,84,9.5,1,100,Moderate or heavy rain shower
757535,82.3,67.3,73.7,11.0,0.21,5.0,88,8.4,1,100,Moderate or heavy rain shower
757536,81.9,67.6,73.7,11.1,0.49,5.0,88,7.3,1,100,Moderate or heavy rain shower
757537,82.3,67.3,73.7,11.0,0.21,5.0,88,8.5,1,100,Moderate or heavy rain shower
748121,82.3,67.3,73.7,11.0,0.21,5.0,88,8.5,1,100,Moderate or heavy rain shower
757539,84.0,67.6,73.9,10.5,0.27,5.0,86,7.1,1,100,Moderate or heavy rain shower
757540,84.0,67.6,73.9,10.5,0.27,5.0,86,7.1,1,100,Moderate or heavy rain shower
757541,83.9,67.5,74.3,11.0,0.27,5.0,86,7.1,1,100,Moderate or heavy rain shower
754715,85.5,71.6,78.5,12.1,0.56,5.0,84,7.7,1,100,Moderate or heavy rain shower
757547,82.9,65.7,73.1,9.6,0.3,5.0,89,6.8,1,100,Heavy rain at times
754716,85.4,69.6,76.5,12.1,0.35,5.0,85,9.9,1,100,Moderate or heavy rain shower
757542,84.0,67.6,73.9,10.5,0.27,5.0,86,7.1,1,100,Moderate or heavy rain shower
757543,82.6,66.9,73.5,11.0,0.12,5.0,86,6.7,1,100,Moderate rain at times
757544,82.4,67.1,73.4,11.2,0.27,5.0,86,6.1,1,100,Moderate or heavy rain shower
757545,80.9,67.5,73.5,11.7,0.31,5.0,86,5.9,1,100,Moderate or heavy rain shower
757546,83.9,67.5,74.3,11.0,0.27,5.0,86,7.1,1,100,Moderate or heavy rain shower
757548,82.4,67.1,73.4,11.2,0.27,5.0,86,6.1,1,100,Moderate or heavy rain shower
748122,82.5,66.0,73.6,8.9,0.4,4.0,89,6.7,1,100,Moderate or heavy rain shower
755248,79.7,66.6,71.6,4.3,0.51,3.0,92,4.4,1,100,Moderate or heavy rain shower
755274,82.0,66.9,73.6,9.6,0.38,4.0,88,5.4,1,100,Heavy rain at times
757427,82.9,68.2,73.8,8.3,0.27,3.0,88,5.4,1,100,Moderate or heavy rain shower
757428,82.9,68.2,73.8,8.3,0.27,3.0,88,5.4,1,100,Moderate or heavy rain shower
757429,81.9,68.8,74.0,8.9,0.19,4.0,88,6.7,1,100,Heavy rain at times
757430,81.9,70.6,74.7,9.8,0.83,4.0,91,8.1,1,100,Moderate or heavy rain shower
752882,81.0,65.5,71.4,7.6,0.32,1.0,94,3.4,1,100,Moderate or heavy rain shower
752889,82.7,67.1,73.9,7.8,0.27,3.0,87,8.5,1,100,Moderate or heavy rain shower
757431,82.9,68.2,73.8,8.3,0.27,3.0,88,5.4,1,100,Moderate or heavy rain shower
757434,81.5,64.6,72.6,8.4,0.61,3.0,89,6.3,1,100,Moderate or heavy rain shower
752893,81.5,67.5,72.4,9.3,0.39,4.0,93,6.5,1,100,Moderate or heavy rain shower
763845,87.6,71.1,78.3,6.0,0.09,5.0,84,12.8,1,100,Heavy rain at times
763847,86.4,72.5,78.9,6.0,0.28,5.0,83,12.7,1,100,Moderate or heavy rain shower
763879,88.2,71.2,79.1,6.0,0.18,4.0,83,12.5,1,100,Heavy rain at times
763882,90.0,71.4,79.7,5.8,0.04,5.0,83,12.2,1,100,Patchy rain possible
763883,90.1,73.4,81.0,5.4,0.07,3.0,81,12.3,1,100,Moderate or heavy rain shower
763884,90.5,72.5,80.7,5.4,0.11,3.0,81,12.3,1,100,Moderate or heavy rain shower
763886,86.4,70.7,79.1,5.6,0.42,4.0,83,10.8,1,100,Moderate or heavy rain shower
764249,83.1,69.6,74.3,11.6,1.4,4.0,86,6.0,1,100,Moderate or heavy rain shower
764270,82.3,68.5,73.6,11.6,1.34,4.0,88,6.4,1,100,Moderate or heavy rain shower
762096,72.9,66.5,69.6,6.3,0.65,5.0,94,4.8,1,100,Moderate or heavy rain shower
762095,73.4,65.3,69.3,5.8,1.0,5.0,95,5.4,1,100,Moderate or heavy rain shower
763960,82.0,67.5,74.0,8.1,0.38,4.0,92,9.1,1,100,Moderate or heavy rain shower
767280,85.1,66.4,73.9,4.5,0.35,4.0,81,8.2,1,100,Moderate or heavy rain shower
764530,80.9,66.2,72.7,5.3,0.54,4.0,85,7.3,1,100,Moderate or heavy rain shower
764531,81.3,65.6,72.5,5.8,0.87,4.0,86,8.0,1,100,Moderate or heavy rain shower
764532,80.9,66.2,72.7,5.3,0.54,4.0,85,7.3,1,100,Moderate or heavy rain shower
764533,83.8,67.4,74.5,6.5,0.1,5.0,83,8.1,1,100,Moderate rain at times
782830,83.6,68.5,74.8,8.5,0.11,5.0,86,10.7,1,100,Moderate or heavy rain shower
782825,83.6,68.5,74.8,8.5,0.11,5.0,86,10.7,1,100,Moderate or heavy rain shower
771264,82.5,70.3,75.6,11.3,0.77,4.0,89,4.3,1,100,Moderate or heavy rain shower
782852,82.7,71.2,75.7,8.7,0.61,4.0,91,5.4,1,100,Moderate or heavy rain shower
782853,82.7,71.2,75.7,8.7,0.61,4.0,91,5.4,1,100,Moderate or heavy rain shower
782843,81.3,69.1,74.1,5.4,0.37,4.0,88,8.2,1,100,Moderate or heavy rain shower
767024,79.2,67.1,71.9,6.5,0.77,4.0,94,4.4,1,100,Moderate or heavy rain shower
767026,79.2,67.1,71.9,6.5,0.77,4.0,94,4.4,1,100,Moderate or heavy rain shower
767025,78.1,66.9,71.2,6.0,1.06,5.0,94,4.3,1,100,Moderate or heavy rain shower
782845,85.8,67.5,76.2,5.0,0.03,4.0,82,10.1,1,100,Patchy rain possible
773261,84.9,71.2,77.3,5.8,0.29,5.0,84,6.5,1,100,Moderate or heavy rain shower
772816,82.9,70.2,74.9,8.1,0.2,4.0,86,4.7,1,100,Moderate or heavy rain shower
783637,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
783635,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
783638,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
783651,75.2,67.6,70.5,12.8,1.73,5.0,95,1.4,1,100,Moderate or heavy rain shower
783639,76.3,68.9,71.3,12.1,1.08,4.0,95,1.5,1,100,Moderate or heavy rain shower
783656,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
783652,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
783657,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
784424,73.6,66.9,69.5,12.9,2.14,4.0,96,1.2,1,100,Moderate or heavy rain shower
783658,74.3,60.0,68.2,8.1,1.34,4.0,96,1.4,1,100,Moderate or heavy rain shower
774126,74.3,61.6,68.6,7.4,1.34,3.0,97,1.3,1,100,Moderate or heavy rain shower
773423,73.8,61.5,67.8,7.4,1.32,4.0,97,1.5,1,100,Moderate or heavy rain shower
780981,78.0,63.5,71.0,7.8,1.7,4.0,97,1.7,1,100,Moderate or heavy rain shower
780986,78.0,63.5,71.0,7.8,1.7,4.0,97,1.7,1,100,Moderate or heavy rain shower
773418,79.1,66.4,71.4,7.4,1.27,3.0,97,1.6,1,100,Moderate or heavy rain shower
783659,73.0,59.5,68.0,8.1,1.01,3.0,97,1.2,1,100,Moderate or heavy rain shower
783660,73.0,59.5,68.0,8.1,1.01,3.0,97,1.2,1,100,Moderate or heavy rain shower
773421,78.3,65.2,70.8,6.9,1.39,4.0,97,1.8,1,100,Moderate or heavy rain shower
773419,78.3,65.2,70.8,6.9,1.39,4.0,97,1.8,1,100,Moderate or heavy rain shower
773420,77.8,64.8,70.6,7.6,1.24,4.0,97,1.4,1,100,Moderate or heavy rain shower
773422,78.3,65.2,70.8,6.9,1.39,4.0,97,1.8,1,100,Moderate or heavy rain shower
775945,75.7,65.0,69.9,6.3,0.78,4.0,94,2.8,1,100,Moderate or heavy rain shower
783677,63.3,56.8,59.8,8.7,1.99,4.0,97,0.9,1,100,Moderate or heavy rain shower
783683,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783682,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783681,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783679,63.3,56.8,59.8,8.7,1.99,4.0,97,0.9,1,100,Moderate or heavy rain shower
783684,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783685,63.1,56.8,59.8,8.3,2.67,4.0,97,0.9,1,100,Moderate or heavy rain shower
783686,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783687,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783688,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783689,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783690,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783691,63.1,56.8,59.8,8.3,2.67,4.0,97,0.9,1,100,Moderate or heavy rain shower
783693,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
783694,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
775956,63.9,56.5,60.1,7.8,2.61,4.0,98,0.9,1,100,Moderate or heavy rain shower
783696,64.2,57.2,60.4,10.1,1.38,4.0,97,0.9,1,100,Moderate or heavy rain shower
775951,63.9,56.5,60.1,7.8,2.61,4.0,98,0.9,1,100,Moderate or heavy rain shower
783698,79.3,67.5,71.9,11.9,0.75,4.0,90,2.8,1,100,Moderate or heavy rain shower
777537,67.6,60.3,63.9,9.3,1.02,4.0,98,0.9,1,100,Moderate or heavy rain shower
777538,67.6,60.3,63.9,9.3,1.02,4.0,98,0.9,1,100,Moderate or heavy rain shower
777540,69.1,60.3,64.6,9.1,1.4,3.0,98,0.9,1,100,Moderate or heavy rain shower
784989,81.0,68.1,73.0,12.1,0.18,4.0,90,3.6,1,100,Heavy rain at times
778480,83.8,66.4,73.8,4.7,0.02,4.0,86,4.4,1,100,Patchy rain possible
778481,84.7,66.2,73.8,4.9,0.01,4.0,86,4.4,1,100,Patchy rain possible
786073,63.6,51.1,57.7,13.3,2.17,4.0,88,0.4,1,100,Moderate or heavy rain shower
793876,64.3,49.9,58.1,15.4,1.54,5.0,76,1.3,1,100,Moderate or heavy rain shower
798071,65.1,37.8,55.0,16.3,1.08,2.0,91,0.2,1,100,Moderate or heavy rain shower
798075,64.2,36.1,54.5,16.2,1.02,3.0,91,0.2,1,100,Moderate or heavy rain shower
802943,64.8,46.4,57.4,16.7,1.87,4.0,92,0.7,1,100,Moderate or heavy rain shower
802945,66.1,46.9,57.9,18.0,1.91,4.0,92,0.6,1,100,Moderate or heavy rain shower
802946,63.5,46.6,56.6,16.7,1.8,4.0,93,0.5,1,100,Moderate or heavy rain shower
800058,63.0,44.8,54.6,14.1,1.49,3.0,93,0.4,1,100,Moderate or heavy rain shower
800059,60.9,44.1,53.5,14.2,1.59,4.0,93,0.4,1,100,Moderate or heavy rain shower
800060,63.7,46.6,55.9,14.4,1.94,4.0,93,0.4,1,100,Moderate or heavy rain shower
800061,61.3,47.1,55.1,14.1,1.99,3.0,93,0.4,1,100,Moderate or heavy rain shower
800062,60.9,44.1,53.5,14.2,1.59,4.0,93,0.4,1,100,Moderate or heavy rain shower
800063,60.6,44.4,53.6,13.3,1.64,5.0,93,0.4,1,100,Moderate or heavy rain shower
802948,64.5,47.5,56.8,15.1,1.99,4.0,93,0.4,1,100,Moderate or heavy rain shower
800068,60.4,47.1,54.5,13.1,2.03,4.0,93,0.4,1,100,Moderate or heavy rain shower
800065,62.8,45.7,55.3,14.5,1.76,4.0,92,0.4,1,100,Moderate or heavy rain shower
800064,62.7,45.1,55.1,15.7,1.65,4.0,92,0.4,1,100,Moderate or heavy rain shower
800070,62.8,45.7,55.3,14.5,1.76,4.0,92,0.4,1,100,Moderate or heavy rain shower
800069,62.8,47.1,55.9,14.4,2.08,3.0,93,0.4,1,100,Moderate or heavy rain shower
800071,60.3,44.2,53.3,15.2,1.52,3.0,93,0.4,1,100,Moderate or heavy rain shower
800075,60.6,46.9,54.1,15.6,1.96,4.0,93,0.4,1,100,Moderate or heavy rain shower
800078,63.7,46.6,55.9,14.4,1.94,4.0,93,0.4,1,100,Moderate or heavy rain shower
800080,59.5,44.8,52.4,14.1,1.69,3.0,93,0.4,1,100,Moderate or heavy rain shower
800081,60.4,47.3,53.8,13.9,1.9,4.0,93,0.4,1,100,Moderate or heavy rain shower
800073,60.1,43.9,52.8,12.2,1.56,4.0,93,0.4,1,100,Moderate or heavy rain shower
800083,62.8,47.1,55.9,14.4,2.08,3.0,93,0.4,1,100,Moderate or heavy rain shower
800085,60.3,44.8,53.3,13.6,1.5,4.0,93,0.4,1,100,Moderate or heavy rain shower
800087,60.6,45.1,53.7,14.2,1.67,4.0,93,0.4,1,100,Moderate or heavy rain shower
800082,58.4,42.3,50.4,14.5,1.62,3.0,93,0.4,1,100,Moderate or heavy rain shower
800084,56.4,40.5,49.5,13.9,1.52,4.0,94,0.4,1,100,Moderate or heavy rain shower
800228,56.2,42.8,49.5,10.6,1.8,3.0,94,0.5,1,100,Moderate or heavy rain shower
800086,59.5,44.8,52.4,14.1,1.69,3.0,93,0.4,1,100,Moderate or heavy rain shower
800230,54.5,41.9,48.2,8.1,1.31,2.0,94,0.5,1,100,Moderate or heavy rain shower
800209,54.5,41.9,48.2,8.1,1.31,2.0,94,0.5,1,100,Moderate or heavy rain shower
800231,54.5,41.9,48.2,8.1,1.31,2.0,94,0.5,1,100,Moderate or heavy rain shower
800223,56.2,42.8,49.5,10.6,1.8,3.0,94,0.5,1,100,Moderate or heavy rain shower
800229,55.2,42.8,49.0,9.5,1.26,4.0,93,0.6,1,100,Moderate or heavy rain shower
800227,55.4,41.7,48.9,9.3,1.4,3.0,93,0.5,1,100,Moderate or heavy rain shower
800225,55.2,42.8,49.0,9.5,1.26,4.0,93,0.5,1,100,Moderate or heavy rain shower
800088,59.2,42.4,51.3,14.5,1.52,3.0,93,0.4,1,100,Moderate or heavy rain shower
800089,59.7,43.5,52.2,16.8,1.45,4.0,94,0.4,1,100,Moderate or heavy rain shower
800221,55.6,42.4,48.9,9.7,1.62,3.0,94,0.6,1,100,Moderate or heavy rain shower
800220,55.6,42.4,48.9,9.7,1.62,3.0,94,0.6,1,100,Moderate or heavy rain shower
800222,55.6,42.4,48.9,9.7,1.62,3.0,94,0.6,1,100,Moderate or heavy rain shower
800226,56.8,41.5,48.9,8.9,1.32,4.0,93,0.4,1,100,Moderate or heavy rain shower
800090,61.7,35.3,46.0,18.3,0.07,6.0,68,2.8,1,100,Overcast
800224,60.4,35.8,48.1,19.3,0.29,5.0,72,2.4,1,100,Overcast
807424,70.9,48.3,63.3,21.7,2.68,4.0,72,4.2,1,100,Moderate or heavy rain shower
807432,69.6,49.8,63.2,23.0,2.24,5.0,72,3.6,1,100,Moderate or heavy rain shower
816147,73.0,62.1,66.9,7.6,0.43,2.0,88,6.3,1,100,Moderate or heavy rain shower
817484,80.0,66.0,71.4,6.9,0.41,3.0,94,4.6,1,100,Moderate or heavy rain shower
817486,81.3,65.2,72.5,6.5,0.48,4.0,91,4.6,1,100,Moderate or heavy rain shower
817487,79.3,64.4,71.9,7.8,0.37,4.0,89,5.5,1,100,Heavy rain at times
818106,78.4,64.8,71.9,8.3,0.24,4.0,89,7.3,1,100,Moderate or heavy rain shower
818108,78.4,64.8,71.9,8.3,0.24,4.0,89,7.3,1,100,Moderate or heavy rain shower
818107,78.4,64.8,71.9,8.3,0.24,4.0,89,7.3,1,100,Moderate or heavy rain shower
841434,73.8,65.2,69.0,8.9,2.64,4.0,96,3.8,1,100,Moderate or heavy rain shower
818658,79.7,65.7,71.7,6.7,0.37,4.0,93,5.6,1,100,Moderate or heavy rain shower
830794,81.5,67.8,73.4,12.3,1.12,5.0,88,5.8,1,100,Moderate or heavy rain shower
830818,81.5,67.8,73.4,12.3,1.12,5.0,88,5.8,1,100,Moderate or heavy rain shower
830812,81.5,67.8,73.4,12.3,1.12,5.0,88,5.8,1,100,Moderate or heavy rain shower
820090,83.0,67.4,73.7,5.6,0.27,4.0,92,10.0,1,100,Moderate or heavy rain shower
825734,81.5,66.0,72.1,6.7,1.26,4.0,90,4.2,1,100,Moderate or heavy rain shower
825735,80.5,65.4,72.2,7.6,0.59,3.0,91,4.7,1,100,Heavy rain at times
841810,79.2,67.5,72.2,8.3,0.41,4.0,92,5.5,1,100,Moderate or heavy rain shower
841811,79.6,67.6,72.5,8.3,0.6,4.0,92,6.0,1,100,Moderate or heavy rain shower
833069,83.9,64.6,73.2,5.6,0.42,5.0,88,6.3,1,100,Heavy rain at times
820120,77.7,62.4,69.4,6.9,0.75,4.0,89,6.9,1,100,Moderate or heavy rain shower
820151,74.4,64.8,69.1,13.2,0.65,4.0,93,4.8,1,100,Moderate or heavy rain shower
829439,86.5,63.7,73.7,10.2,0.44,5.0,86,12.4,1,100,Moderate or heavy rain shower
829280,83.7,67.5,74.9,9.2,0.95,5.0,90,9.7,1,100,Moderate or heavy rain shower
829273,84.4,67.3,76.1,12.5,0.27,5.0,89,9.5,1,100,Moderate or heavy rain shower
829262,87.1,66.6,76.8,7.3,0.49,4.0,84,11.9,1,100,Overcast
841624,86.0,66.4,75.9,7.4,0.11,4.0,83,12.5,1,100,Partly cloudy
841625,87.1,66.6,76.8,7.3,0.49,4.0,84,11.9,1,100,Overcast
841628,87.1,66.6,76.8,7.3,0.49,4.0,84,11.9,1,100,Overcast
841629,87.2,67.3,76.7,6.7,0.53,5.0,82,12.5,1,100,Cloudy
841631,88.0,67.0,76.7,7.2,0.36,4.0,83,12.5,1,100,Cloudy
826058,86.9,67.6,77.0,6.0,0.17,4.0,87,11.0,1,100,Patchy rain possible
826065,88.5,70.5,78.8,6.0,0.09,4.0,84,12.8,1,100,Moderate or heavy rain shower
843677,84.0,68.8,76.0,6.9,0.19,5.0,88,10.2,1,100,Moderate or heavy rain shower
843679,84.4,68.9,76.0,7.8,0.13,4.0,87,10.3,1,100,Heavy rain at times
833022,88.9,70.0,79.6,6.0,0.02,5.0,83,12.8,1,100,Patchy rain possible
833025,88.5,70.5,79.3,6.9,0.02,4.0,85,13.2,1,100,Patchy rain possible
826086,87.2,69.1,78.0,4.7,0.29,4.0,83,12.8,1,100,Moderate or heavy rain shower
826087,88.7,70.3,77.4,4.0,0.22,5.0,82,13.0,1,100,Moderate or heavy rain shower
833222,91.0,73.5,82.5,3.4,0.02,5.0,80,13.0,1,100,Patchy rain possible
833223,90.3,74.9,82.4,5.1,0.19,5.0,81,12.3,1,100,Moderate or heavy rain shower
826439,87.8,71.4,77.4,8.5,0.13,4.0,91,8.8,1,100,Moderate or heavy rain shower
826443,87.6,70.4,76.8,6.3,0.3,4.0,93,8.1,1,100,Moderate or heavy rain shower
826459,87.8,71.4,77.4,8.5,0.13,4.0,91,8.8,1,100,Moderate or heavy rain shower
826497,89.5,73.1,78.6,5.6,0.45,4.0,92,7.9,1,100,Moderate or heavy rain shower
826915,88.2,70.2,78.0,5.6,0.07,5.0,86,11.2,1,100,Moderate or heavy rain shower
828120,86.6,72.7,78.9,5.4,0.09,5.0,80,11.4,1,100,Heavy rain at times
828121,86.6,72.7,78.9,5.4,0.09,5.0,80,11.4,1,100,Heavy rain at times
843707,82.8,71.0,76.0,10.7,0.49,5.0,92,5.4,1,100,Moderate or heavy rain shower
843708,83.4,70.2,75.9,11.6,0.59,5.0,93,3.8,1,100,Moderate or heavy rain shower
827487,83.1,69.7,75.9,6.3,0.41,3.0,91,6.8,1,100,Moderate or heavy rain shower
827486,81.6,68.7,74.8,6.5,0.24,3.0,91,5.7,1,100,Moderate or heavy rain shower
828280,93.7,71.1,81.3,4.4,0.0,6.0,73,12.5,0,0,Overcast
843735,85.5,73.2,78.8,7.8,0.23,3.0,88,7.7,1,100,Moderate or heavy rain shower
843736,79.4,64.5,73.2,9.9,2.26,4.0,92,4.8,1,100,Moderate or heavy rain shower
843737,79.4,64.5,73.2,9.9,2.26,4.0,92,4.8,1,100,Moderate or heavy rain shower
843741,79.4,64.5,73.2,9.9,2.26,4.0,92,4.8,1,100,Moderate or heavy rain shower
833233,78.3,66.1,72.8,11.0,0.83,4.0,92,8.2,1,100,Moderate or heavy rain shower
833243,78.4,65.4,72.5,10.3,1.13,4.0,92,6.7,1,100,Moderate or heavy rain shower
829577,75.9,63.9,70.7,7.6,1.2,2.0,95,4.2,1,100,Moderate or heavy rain shower
839685,75.7,67.7,72.3,7.4,1.45,4.0,95,4.2,1,100,Moderate or heavy rain shower
832652,85.8,67.9,74.7,8.3,0.22,5.0,79,10.4,1,100,Moderate or heavy rain shower
834424,82.1,66.9,73.6,8.9,0.19,5.0,87,8.9,1,100,Patchy rain possible
834418,82.1,66.9,73.6,8.9,0.19,5.0,87,8.9,1,100,Patchy rain possible
847128,82.1,66.0,73.3,8.6,0.19,5.0,84,10.5,1,100,Patchy rain possible
847123,82.1,66.0,73.3,8.6,0.19,5.0,84,10.5,1,100,Patchy rain possible
841255,81.6,67.3,72.7,11.0,0.32,5.0,89,3.2,1,100,Moderate or heavy rain shower
847202,82.6,67.1,72.8,8.9,0.17,4.0,89,6.0,1,100,Moderate or heavy rain shower
856247,77.9,57.7,68.6,10.5,1.57,5.0,88,1.4,1,100,Moderate or heavy rain shower
863305,58.8,41.7,50.5,16.2,1.67,3.0,96,0.1,1,100,Moderate or heavy rain shower
863307,60.1,41.5,51.0,15.2,1.41,4.0,96,0.1,1,100,Moderate or heavy rain shower
866696,59.3,39.9,47.9,13.9,2.06,3.0,97,0.1,1,100,Moderate or heavy rain shower
858559,55.6,39.6,47.2,15.9,1.8,3.0,97,0.1,1,100,Moderate or heavy rain shower
866704,59.7,40.5,48.9,14.7,1.88,4.0,97,0.1,1,100,Moderate or heavy rain shower
866713,60.5,41.2,50.0,15.2,2.11,4.0,97,0.1,1,100,Moderate or heavy rain shower
866697,56.5,39.2,46.9,15.7,2.02,3.0,97,0.1,1,100,Moderate or heavy rain shower
866700,56.2,39.2,47.5,15.6,2.26,3.0,97,0.1,1,100,Moderate or heavy rain shower
866702,55.8,39.2,47.1,15.5,2.22,3.0,97,0.1,1,100,Moderate or heavy rain shower
866703,59.5,40.1,48.4,14.7,1.85,3.0,97,0.1,1,100,Moderate or heavy rain shower
866705,59.0,40.1,48.6,15.5,2.21,3.0,97,0.1,1,100,Moderate or heavy rain shower
866706,58.8,39.9,48.0,15.8,2.24,3.0,97,0.1,1,100,Moderate or heavy rain shower
866709,59.5,40.1,48.4,14.7,1.85,3.0,97,0.1,1,100,Moderate or heavy rain shower
866711,57.3,38.5,46.6,15.9,1.96,3.0,97,0.1,1,100,Moderate or heavy rain shower
866712,56.2,39.2,47.5,15.6,2.26,3.0,97,0.1,1,100,Moderate or heavy rain shower
865943,45.1,36.6,39.7,12.5,1.66,4.0,95,0.1,1,100,Moderate or heavy rain shower
869324,46.0,41.1,43.3,10.5,2.19,3.0,98,0.1,1,100,Moderate or heavy rain shower
865945,45.5,37.9,41.0,12.1,1.52,3.0,97,0.1,1,100,Moderate or heavy rain shower
865946,44.6,37.0,39.9,13.1,1.22,4.0,96,0.1,1,100,Moderate or heavy rain shower
868893,64.2,42.6,55.7,20.6,2.06,5.0,85,0.1,1,100,Moderate or heavy rain shower
868897,63.1,41.5,55.0,21.0,2.52,5.0,84,0.1,1,100,Moderate or heavy rain shower
868895,64.2,41.8,55.5,18.4,2.64,4.0,84,0.1,1,100,Moderate or heavy rain shower
868896,64.2,40.4,52.4,20.8,2.58,5.0,86,0.1,1,100,Moderate or heavy rain shower
867883,61.0,47.7,54.4,9.4,2.39,3.0,95,0.3,1,100,Moderate or heavy rain shower
872338,43.5,36.6,39.5,8.7,1.33,4.0,92,0.3,1,100,Moderate or heavy rain shower
872339,43.1,37.0,39.5,12.0,1.27,4.0,92,0.3,1,100,Moderate or heavy rain shower
883049,58.6,48.7,52.8,16.3,0.76,5.0,91,0.5,1,100,Moderate or heavy rain shower
876304,63.3,50.9,55.9,13.9,1.02,4.0,89,0.5,1,100,Moderate or heavy rain shower
876308,61.5,50.4,55.1,14.8,0.81,4.0,89,0.6,1,100,Moderate or heavy rain shower
883151,66.3,48.9,58.1,14.9,0.35,4.0,89,0.8,1,100,Moderate rain at times
883152,65.7,48.2,57.1,12.4,1.13,5.0,88,0.9,1,100,Moderate or heavy rain shower
883255,66.4,49.0,58.7,12.2,0.42,3.0,92,1.0,1,100,Moderate or heavy rain shower
883254,65.7,48.2,57.1,12.4,1.13,5.0,88,0.9,1,100,Moderate or heavy rain shower
883259,68.4,50.7,59.7,14.0,0.48,4.0,87,1.0,1,100,Moderate rain at times
883260,65.9,48.9,58.5,12.6,0.38,3.0,91,0.9,1,100,Patchy rain possible
883256,65.8,48.0,57.5,14.6,0.56,5.0,86,0.9,1,100,Moderate or heavy rain shower
883257,65.8,48.0,57.5,14.6,0.56,5.0,86,0.9,1,100,Moderate or heavy rain shower
883258,65.8,48.0,57.5,14.6,0.56,5.0,86,0.9,1,100,Moderate or heavy rain shower
883284,77.3,65.1,70.2,15.9,0.24,6.0,87,3.6,1,100,Overcast
880246,70.1,52.0,59.5,11.8,1.02,4.0,91,2.1,1,100,Moderate or heavy rain shower
880257,71.3,52.7,60.0,12.2,1.19,4.0,92,2.0,1,100,Moderate or heavy rain shower
880249,70.3,51.0,59.9,10.4,1.11,5.0,91,2.6,1,100,Moderate or heavy rain shower
880255,70.3,51.0,59.9,10.4,1.11,5.0,91,2.6,1,100,Moderate or heavy rain shower
880252,70.3,51.0,59.9,10.4,1.11,5.0,91,2.6,1,100,Moderate or heavy rain shower
